eid,mid,event_date,f1name,f2name,f1result,f2result,f1fid,f2fid,method,round,time,f1fights,f1w,f1l,f1fws,f1ls,f2fights,f2w,f2l,f2fws,f2ls,f1SubW,f1KOW,f1DecW,f1SubL,f1KOL,f1DecL,f2SubW,f2KOW,f2DecW,f2SubL,f2KOL,f2DecL,fid_1,height_1,weight_1,country_1,Height_1,Weight_1,Reach_1,Stance_1,SLpM_1,Str. Acc_1,SApM_1,Str. Def_1,TD Avg_1,TD Acc_1,TD Def_1,Sub. Avg_1,Metrictst_1,fid_2,height_2,weight_2,country_2,Height_2,Weight_2,Reach_2,Stance_2,SLpM_2,Str. Acc_2,SApM_2,Str. Def_2,TD Avg_2,TD Acc_2,TD Def_2,Sub. Avg_2,Metrictst_2,f1Age,f2Age
12,7,7/14/95,Paul Varelans,David Abbott,loss,win,112,110,TKO,1,1:53,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,112,80,300,United States,80,300,,Orthodox,0,0,0,0,0,0,0,0,0,110,72,250,United States,72,265,,Switch,1.35,0.3,3.55,0.38,1.07,0.33,0.66,0,7.64,25.82067077,30.21492129
12,6,7/14/95,Oleg Taktarov,Dave Beneteau,win,loss,47,56,Submission,1,0:57,4,3,1,3,0,3,2,1,2,0,3,0,0,0,1,0,0,2,0,1,0,0,47,72,210,Russia,72,210,,Orthodox,0,0,0,0,0,0,0,0,0,56,74,250,Canada,74,250,,Orthodox,0,0,0,0,0,0,0,0,0,27.88227242,26.99247091
12,5,7/14/95,Patrick Smith,Rudyard Moncayo,win,loss,21,114,Submission,1,1:08,5,3,2,3,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,21,74,225,United States,74,225,,Orthodox,0,0,0,0,0,0,0,0,0,114,70,205,United States,70,195,,Orthodox,0,0,0,0,0,0,0,0,0,31.9945243,
12,4,7/14/95,Paul Varelans,Cal Worsham,win,loss,112,113,KO,1,1:02,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,112,80,300,United States,80,300,,Orthodox,0,0,0,0,0,0,0,0,0,113,70,230,United States,71,230,,Orthodox,0,0,0,0,0,0,0,0,0,25.82067077,
12,3,7/14/95,David Abbott,John Matua,win,loss,110,111,KO,1,0:20,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,110,72,250,United States,72,265,,Switch,1.35,0.3,3.55,0.38,1.07,0.33,0.66,0,7.64,111,74,400,United States,74,400,,Orthodox,0,0,0,0,0,0,0,0,0,30.21492129,
13,11,9/8/95,Paul Varelans,Marco Ruas,loss,win,112,120,TKO,1,13:17,2,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,112,80,300,United States,80,300,,Orthodox,0,0,0,0,0,0,0,0,0,120,73,210,Brazil,73,210,,Orthodox,0,0,0,0,0,0,0,0,0,25.97399042,34.62286105
13,10,9/8/95,Ken Shamrock,Oleg Taktarov,draw,draw,4,47,Draw,1,33:00:00,6,4,1,1,0,5,4,1,4,0,4,0,0,1,0,0,4,0,0,0,1,0,4,73,212,United States,73,205,72,Orthodox,1.47,0.46,4.3,0.39,0.94,0.6,0.44,2.5,11.1,47,72,210,Russia,72,210,,Orthodox,0,0,0,0,0,0,0,0,0,31.57289528,28.03559206
13,9,9/8/95,Remco Pardoel,Marco Ruas,loss,win,33,120,Submission,1,12:27,3,2,1,2,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,33,74,250,Holland,75,260,,Southpaw,0,0,0,0,0,0,0,0,0,120,73,210,Brazil,73,210,,Orthodox,0,0,0,0,0,0,0,0,0,,34.62286105
13,8,9/8/95,Paul Varelans,Mark Hall,win,loss,112,118,Submission,1,1:04,3,1,2,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,112,80,300,United States,80,300,,Orthodox,0,0,0,0,0,0,0,0,0,118,72,190,United States,72,190,,Orthodox,0,0,0,0,0,0,0,0,0,25.97399042,
13,7,9/8/95,Marco Ruas,Larry Cureton,win,loss,120,62,Submission,1,3:23,2,2,0,2,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,120,73,210,Brazil,73,210,,Orthodox,0,0,0,0,0,0,0,0,0,62,74,248,United States,74,240,,Orthodox,0,0,0,0,0,0,0,0,0,34.62286105,
13,6,9/8/95,Ryan Parker,Remco Pardoel,loss,win,119,33,Submission,1,3:05,0,0,0,0,0,4,2,2,0,1,0,0,0,0,0,0,1,1,0,2,0,0,119,75,235,United States,75,235,,Southpaw,0,0,0,0,0,0,0,0,0,33,74,250,Holland,75,260,,Southpaw,0,0,0,0,0,0,0,0,0,,
13,5,9/8/95,Mark Hall,Harold Howard,win,loss,118,41,Submission,1,1:41,1,0,1,0,1,2,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,118,72,190,United States,72,190,,Orthodox,0,0,0,0,0,0,0,0,0,41,74,240,Canada,74,240,,Orthodox,0,0,0,0,0,0,0,0,0,,
13,4,9/8/95,Paul Varelans,Gerry Harris,win,loss,112,83,Submission,1,1:07,4,2,2,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,112,80,300,United States,80,300,,Orthodox,0,0,0,0,0,0,0,0,0,83,80,313,United States,80,270,,Orthodox,0,0,0,0,0,0,0,0,0,25.97399042,
13,3,9/8/95,David Hood,Scott Bessac,loss,win,1720,121,Submission,1,0:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1720,72,189,United States,72,200,,,0,0,0,0,0,0,0,0,0,121,76,259,United States,76,245,,,0,0,0,0,0,0,0,0,0,,
13,2,9/8/95,Francesco Maturi,Onassis Parungao,loss,win,117,116,Submission,1,5:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,75,235,United States,,,,,0,0,0,0,0,0,0,0,0,116,,,,71,200,,,0,0,0,0,0,0,0,0,0,,
13,1,9/8/95,Joel Sutton,Geza Kalman,win,loss,107,115,TKO,1,0:48,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,107,70,202,United States,71,205,,Orthodox,0,0,0,0,0,0,0,0,0,115,,,,73,200,,,0,0,0,0,0,0,0,0,0,,
15,9,2/16/96,Gary Goodridge,Don Frye,loss,win,129,124,Submission,1,2:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,75,240,Canada,75,249,,Orthodox,1.84,0.56,2.14,0.48,0.4,1,0.53,0.8,7.75,124,73,210,United States,73,219,,Orthodox,2.87,0.64,3.57,0.37,0.91,0.57,0.45,0.7,10.08,30.0807666,30.23134839
15,8,2/16/96,Kimo Leopoldo,Ken Shamrock,loss,win,43,4,Submission,1,4:24,1,0,1,0,1,7,4,1,0,0,0,0,0,1,0,0,4,0,0,1,0,0,43,75,235,United States,75,235,,Orthodox,0.76,0.83,2.12,0.3,4.55,1,0,2.3,11.86,4,73,212,United States,73,205,72,Orthodox,1.47,0.46,4.3,0.39,0.94,0.6,0.44,2.5,11.1,28.11772758,32.01368925
15,7,2/16/96,Gary Goodridge,Jerry Bohlander,win,loss,129,127,TKO,1,5:31,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,129,75,240,Canada,75,249,,Orthodox,1.84,0.56,2.14,0.48,0.4,1,0.53,0.8,7.75,127,71,199,United States,71,199,,Orthodox,0,0,0,0,0,0,0,0,0,30.0807666,21.28952772
15,6,2/16/96,Sam Adkins,Don Frye,loss,win,122,124,TKO,1,0:48,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,122,75,225,United States,75,225,,Orthodox,0,0,0,0,0,0,0,0,0,124,73,210,United States,73,219,,Orthodox,2.87,0.64,3.57,0.37,0.91,0.57,0.45,0.7,10.08,30.80903491,30.23134839
15,5,2/16/96,Paul Herrera,Gary Goodridge,loss,win,130,129,KO,1,0:13,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,130,,,USA,70,185,,Orthodox,0,0,0,0,0,0,0,0,0,129,75,240,Canada,75,249,,Orthodox,1.84,0.56,2.14,0.48,0.4,1,0.53,0.8,7.75,,30.0807666
15,4,2/16/96,Scott Ferrozzo,Jerry Bohlander,loss,win,128,127,Submission,1,9:03,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,128,71,323,United States,71,323,,Orthodox,0,0,0,0,0,0,0,0,0,127,71,199,United States,71,199,,Orthodox,0,0,0,0,0,0,0,0,0,30.80903491,21.28952772
15,3,2/16/96,Joe Moreira,Paul Varelans,loss,win,126,112,Decision,1,10:00,0,0,0,0,0,5,3,2,2,0,0,0,0,0,0,0,2,1,0,0,2,0,126,,,,71,195,,Southpaw,0,0,0,0,0,0,0,0,0,112,80,300,United States,80,300,,Orthodox,0,0,0,0,0,0,0,0,0,,26.41478439
15,2,2/16/96,Don Frye,Thomas Ramirez,win,loss,124,125,KO,1,0:08,2,2,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,124,73,210,United States,73,219,,Orthodox,2.87,0.64,3.57,0.37,0.91,0.57,0.45,0.7,10.08,125,73,410,Puerto Rico,73,410,,Sideways,0,0,0,0,0,0,0,0,0,30.23134839,
15,1,2/16/96,Keith Mielke,Sam Adkins,loss,win,123,122,Submission,1,0:50,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,123,69,187,United States,68,185,,,0,0,0,0,0,0,0,0,0,122,75,225,United States,75,225,,Orthodox,0,0,0,0,0,0,0,0,0,,30.80903491
16,7,5/17/96,Dan Severn,Ken Shamrock,win,loss,52,4,Decision,1,30:00:00,7,5,2,0,1,8,5,1,1,0,4,1,0,2,0,0,5,0,0,1,0,0,52,74,253,United States,74,250,,Southpaw,0,0,0,0,0,0,0,0,0,4,73,212,United States,73,205,72,Orthodox,1.47,0.46,4.3,0.39,0.94,0.6,0.44,2.5,11.1,37.94113621,32.26283368
16,6,5/17/96,Don Frye,Amaury Bitetti,win,loss,124,135,TKO,1,9:22,3,3,0,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,124,73,210,United States,73,219,,Orthodox,2.87,0.64,3.57,0.37,0.91,0.57,0.45,0.7,10.08,135,69,185,Brazil,69,185,,Orthodox,0,0,0,0,0,0,0,0,0,30.48049281,
16,5,5/17/96,Mark Hall,Koji Kitao,win,loss,118,134,TKO,1,0:40,2,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,118,72,190,United States,72,190,,Orthodox,0,0,0,0,0,0,0,0,0,134,79,390,Japan,79,350,,Southpaw,0,0,0,0,0,0,0,0,0,,32.76386037
16,4,5/17/96,Gary Goodridge,Mark Schultz,loss,win,129,133,TKO,1,12:00,3,2,1,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,129,75,240,Canada,75,249,,Orthodox,1.84,0.56,2.14,0.48,0.4,1,0.53,0.8,7.75,133,70,203,United States,69,200,,Orthodox,0,0,0,0,0,0,0,0,0,30.32991102,35.55646817
16,3,5/17/96,Rafael Carino,Matt Andersen,win,loss,131,132,TKO,1,5:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,80,245,Brazil,80,245,,Orthodox,0,0,0,0,0,0,0,0,0,132,74,245,USA,74,230,,Southpaw,0,0,0,0,0,0,0,0,0,22.83641342,
16,2,5/17/96,Cal Worsham,Zane Frazier,win,loss,113,18,TKO,1,3:14,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,113,70,230,United States,71,230,,Orthodox,0,0,0,0,0,0,0,0,0,18,78,230,United States,77,250,,Orthodox,0,0,0,0,0,0,0,0,0,,29.83709788
16,1,5/17/96,Tai Bowden,Steve Nelmark,loss,win,6950,147,TKO,1,7:25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6950,,,,71,230,,,0,0,0,0,0,0,0,0,0,147,72,250,USA,72,240,,Orthodox,0,0,0,0,0,0,0,0,0,,
17,9,7/12/96,Mark Coleman,Don Frye,win,loss,136,124,TKO,1,11:34,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0,1,3,0,0,0,0,136,73,205,United States,73,205,75,Orthodox,1.88,0.52,2.62,0.4,3.89,0.4,0.5,0.8,11.01,124,73,210,United States,73,219,,Orthodox,2.87,0.64,3.57,0.37,0.91,0.57,0.45,0.7,10.08,31.55920602,30.63381246
17,8,7/12/96,Mark Coleman,Gary Goodridge,win,loss,136,129,Submission,1,7:00,1,1,0,1,0,4,2,2,0,1,0,1,0,0,0,0,0,2,0,1,1,0,136,73,205,United States,73,205,75,Orthodox,1.88,0.52,2.62,0.4,3.89,0.4,0.5,0.8,11.01,129,75,240,Canada,75,249,,Orthodox,1.84,0.56,2.14,0.48,0.4,1,0.53,0.8,7.75,31.55920602,30.48323066
17,7,7/12/96,Brian Johnston,Don Frye,loss,win,137,124,Submission,1,4:37,0,0,0,0,0,5,4,1,0,1,0,0,0,0,0,0,1,3,0,0,1,0,137,76,222,United States,75,230,,Orthodox,0,0,0,0,0,0,0,0,0,124,73,210,United States,73,219,,Orthodox,2.87,0.64,3.57,0.37,0.91,0.57,0.45,0.7,10.08,27.95619439,30.63381246
17,6,7/12/96,Gary Goodridge,John Campetella,win,loss,129,140,KO,1,1:28,5,2,3,0,2,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,129,75,240,Canada,75,249,,Orthodox,1.84,0.56,2.14,0.48,0.4,1,0.53,0.8,7.75,140,69,235,USA,69,235,,Orthodox,0,0,0,0,0,0,0,0,0,30.48323066,
17,5,7/12/96,Moti Horenstein,Mark Coleman,loss,win,139,136,Submission,1,2:43,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,139,73,205,United States,76,230,,Orthodox,0,0,0,0,0,0,0,0,0,136,73,205,United States,73,205,75,Orthodox,1.88,0.52,2.62,0.4,3.89,0.4,0.5,0.8,11.01,32.30390144,31.55920602
17,4,7/12/96,Brian Johnston,Scott Fiedler,win,loss,137,138,Submission,1,2:25,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,137,76,222,United States,75,230,,Orthodox,0,0,0,0,0,0,0,0,0,138,76,235,United States,76,235,,Orthodox,0,0,0,0,0,0,0,0,0,27.95619439,
17,3,7/12/96,Mark Hall,Don Frye,loss,win,118,124,TKO,1,10:21,3,2,1,2,0,6,5,1,1,0,1,1,0,1,0,0,2,3,0,0,1,0,118,72,190,United States,72,190,,Orthodox,0,0,0,0,0,0,0,0,0,124,73,210,United States,73,219,,Orthodox,2.87,0.64,3.57,0.37,0.91,0.57,0.45,0.7,10.08,,30.63381246
18,8,9/20/96,David Abbott,Scott Ferrozzo,loss,win,110,128,Decision,1,15:00,3,2,1,2,0,1,0,1,0,1,0,2,0,1,0,0,0,0,0,1,0,0,110,72,250,United States,72,265,,Switch,1.35,0.3,3.55,0.38,1.07,0.33,0.66,0,7.64,128,71,323,United States,71,323,,Orthodox,0,0,0,0,0,0,0,0,0,31.40314853,31.40314853
18,7,9/20/96,Brian Johnston,Mark Coleman,loss,win,137,136,Submission,1,2:20,2,1,1,1,0,3,3,0,3,0,1,0,0,1,0,0,2,1,0,0,0,0,137,76,222,United States,75,230,,Orthodox,0,0,0,0,0,0,0,0,0,136,73,205,United States,73,205,75,Orthodox,1.88,0.52,2.62,0.4,3.89,0.4,0.5,0.8,11.01,28.14784394,31.75085558
18,6,9/20/96,Jerry Bohlander,Fabio Gurgel,win,loss,127,146,Decision,1,15:00,2,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,127,71,199,United States,71,199,,Orthodox,0,0,0,0,0,0,0,0,0,146,72,205,Brazil,72,205,,Orthodox,0,0,0,0,0,0,0,0,0,21.88364134,26.67214237
18,5,9/20/96,Sam Adkins,David Abbott,loss,win,122,110,Submission,1,2:06,3,2,1,2,0,4,2,2,0,1,1,0,1,0,1,0,0,2,0,1,0,1,122,75,225,United States,75,225,,Orthodox,0,0,0,0,0,0,0,0,0,110,72,250,United States,72,265,,Switch,1.35,0.3,3.55,0.38,1.07,0.33,0.66,0,7.64,31.40314853,31.40314853
18,4,9/20/96,Reza Nasri,Brian Johnston,loss,win,145,137,TKO,1,0:28,0,0,0,0,0,3,1,2,0,1,0,0,0,0,0,0,1,0,0,2,0,0,145,71,205,"Iran, Islamic Republic of",71,205,,Orthodox,0,0,0,0,0,0,0,0,0,137,76,222,United States,75,230,,Orthodox,0,0,0,0,0,0,0,0,0,,28.14784394
18,3,9/20/96,Mark Coleman,Julian Sanchez,win,loss,136,144,Submission,1,0:45,4,4,0,4,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,136,73,205,United States,73,205,75,Orthodox,1.88,0.52,2.62,0.4,3.89,0.4,0.5,0.8,11.01,144,75,300,United States,75,300,,Orthodox,0,0,0,0,0,0,0,0,0,31.75085558,
18,2,9/20/96,Dave Berry,Roberto Traven,loss,win,143,142,Submission,1,1:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,,,,,,,,0,0,0,0,0,0,0,0,0,142,75,227,Brazil,75,227,,Orthodox,0.92,0.5,2.77,0.57,0,0,0,0,4.76,,28.0109514
18,1,9/20/96,Scott Ferrozzo,Sam Fulton,win,loss,128,141,Submission,1,0:00,2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,128,71,323,United States,71,323,,Orthodox,0,0,0,0,0,0,0,0,0,141,74,250,United States,,,,,0,0,0,0,0,0,0,0,0,31.40314853,
19,10,12/7/96,Don Frye,David Abbott,win,loss,124,110,Submission,1,1:22,8,7,1,3,0,6,4,2,2,0,3,4,0,0,1,0,2,2,0,1,0,1,124,73,210,United States,73,219,,Orthodox,2.87,0.64,3.57,0.37,0.91,0.57,0.45,0.7,10.08,110,72,250,United States,72,265,,Switch,1.35,0.3,3.55,0.38,1.07,0.33,0.66,0,7.64,31.03901437,31.61670089
19,9,12/7/96,David Abbott,Steve Nelmark,win,loss,110,147,KO,1,1:03,7,4,3,0,1,2,2,0,2,0,2,2,0,2,0,1,1,1,0,0,0,0,110,72,250,United States,72,265,,Switch,1.35,0.3,3.55,0.38,1.07,0.33,0.66,0,7.64,147,72,250,USA,72,240,,Orthodox,0,0,0,0,0,0,0,0,0,31.61670089,
19,8,12/7/96,Mark Hall,Don Frye,loss,win,118,124,Submission,1,0:20,5,3,2,1,0,9,8,1,4,0,1,2,0,1,1,0,4,4,0,0,1,0,118,72,190,United States,72,190,,Orthodox,0,0,0,0,0,0,0,0,0,124,73,210,United States,73,219,,Orthodox,2.87,0.64,3.57,0.37,0.91,0.57,0.45,0.7,10.08,,31.03901437
19,7,12/7/96,Brian Johnston,Ken Shamrock,loss,win,137,4,Submission,1,5:48,4,2,2,1,0,9,5,2,0,1,1,1,0,2,0,0,5,0,0,1,0,1,137,76,222,United States,75,230,,Orthodox,0,0,0,0,0,0,0,0,0,4,73,212,United States,73,205,72,Orthodox,1.47,0.46,4.3,0.39,0.94,0.6,0.44,2.5,11.1,28.3613963,32.82135524
19,6,12/7/96,Kimo Leopoldo,Paul Varelans,win,loss,43,112,TKO,1,9:08,2,0,2,0,2,6,4,2,3,0,0,0,0,2,0,0,2,1,1,0,2,0,43,75,235,United States,75,235,,Orthodox,0.76,0.83,2.12,0.3,4.55,1,0,2.3,11.86,112,80,300,United States,80,300,,Orthodox,0,0,0,0,0,0,0,0,0,28.92539357,27.22245038
19,5,12/7/96,Cal Worsham,David Abbott,loss,win,113,110,Submission,1,2:51,2,1,1,1,0,5,3,2,1,0,0,1,0,0,1,0,1,2,0,1,0,1,113,70,230,United States,71,230,,Orthodox,0,0,0,0,0,0,0,0,0,110,72,250,United States,72,265,,Switch,1.35,0.3,3.55,0.38,1.07,0.33,0.66,0,7.64,,31.61670089
19,4,12/7/96,Gary Goodridge,Don Frye,loss,win,129,124,Submission,1,11:19,6,3,3,1,0,7,6,1,2,0,0,3,0,2,1,0,2,4,0,0,1,0,129,75,240,Canada,75,249,,Orthodox,1.84,0.56,2.14,0.48,0.4,1,0.53,0.8,7.75,124,73,210,United States,73,219,,Orthodox,2.87,0.64,3.57,0.37,0.91,0.57,0.45,0.7,10.08,30.88843258,31.03901437
19,3,12/7/96,Jack Nilson,Tai Bowden,loss,win,161,6950,Submission,1,4:46,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,161,,,,,,,,0,0,0,0,0,0,0,0,0,6950,,,,71,230,,,0,0,0,0,0,0,0,0,0,,
19,2,12/7/96,Steve Nelmark,Marcus Bossett,win,loss,147,54,Submission,1,1:37,1,1,0,1,0,2,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,147,72,250,USA,72,240,,Orthodox,0,0,0,0,0,0,0,0,0,54,73,220,United States,73,215,,Orthodox,0,0,0,0,0,0,0,0,0,,
20,9,2/7/97,Dan Severn,Mark Coleman,loss,win,52,136,Submission,1,2:57,8,6,2,1,0,5,5,0,5,0,4,1,1,2,0,0,4,1,0,0,0,0,52,74,253,United States,74,250,,Southpaw,0,0,0,0,0,0,0,0,0,136,73,205,United States,73,205,75,Orthodox,1.88,0.52,2.62,0.4,3.89,0.4,0.5,0.8,11.01,38.66940452,32.13415469
20,8,2/7/97,Scott Ferrozzo,Vitor Belfort,loss,win,128,156,TKO,1,0:43,3,2,1,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,128,71,323,United States,71,323,,Orthodox,0,0,0,0,0,0,0,0,0,156,72,185,Brazil,72,185,74,Southpaw,1.56,0.46,2.78,0.5,1.13,0.6,0.53,0.7,8.26,31.78644764,19.85489391
20,7,2/7/97,Nick Sanzo,Jerry Bohlander,loss,win,148,127,Submission,1,0:39,0,0,0,0,0,3,2,1,2,0,0,0,0,0,0,0,1,0,1,0,1,0,148,69,190,United States,69,190,,,0,0,0,0,0,0,0,0,0,127,71,199,United States,71,199,,Orthodox,0,0,0,0,0,0,0,0,0,,22.26694045
20,6,2/7/97,Vitor Belfort,Tra Telligman,win,loss,156,157,TKO,1,1:17,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,156,72,185,Brazil,72,185,74,Southpaw,1.56,0.46,2.78,0.5,1.13,0.6,0.53,0.7,8.26,157,74,233,United States,74,233,,Orthodox,1.83,0.35,3.02,0.56,0.87,1,0.8,0,8.43,19.85489391,32
20,5,2/7/97,Scott Ferrozzo,Jim Mullen,win,loss,128,155,TKO,1,8:02,4,2,2,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,128,71,323,United States,71,323,,Orthodox,0,0,0,0,0,0,0,0,0,155,73,215,United States,73,215,,Southpaw,0,0,0,0,0,0,0,0,0,31.78644764,
20,3,2/7/97,Rainy Martinez,Jerry Bohlander,loss,win,152,127,Submission,1,1:18,0,0,0,0,0,4,3,1,3,0,0,0,0,0,0,0,2,0,1,0,1,0,152,72,195,United States,72,199,,Orthodox,0,0,0,0,0,0,0,0,0,127,71,199,United States,71,199,,Orthodox,0,0,0,0,0,0,0,0,0,,22.26694045
20,2,2/7/97,Justin Martin,Eric Martin,win,loss,150,151,Submission,1,0:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,72,205,United States,72,185,,,0,0,0,0,0,0,0,0,0,151,,,,,,,,0,0,0,0,0,0,0,0,0,,
20,1,2/7/97,Nick Sanzo,Jackie Lee,win,loss,148,149,TKO,1,0:48,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,148,69,190,United States,69,190,,,0,0,0,0,0,0,0,0,0,149,,,,,,,,0,0,0,0,0,0,0,0,0,,
21,9,5/30/97,David Abbott,Vitor Belfort,loss,win,110,156,TKO,1,0:52,8,5,3,1,0,2,2,0,2,0,2,3,0,2,0,1,0,2,0,0,0,0,110,72,250,United States,72,265,,Switch,1.35,0.3,3.55,0.38,1.07,0.33,0.66,0,7.64,156,72,185,Brazil,72,185,74,Southpaw,1.56,0.46,2.78,0.5,1.13,0.6,0.53,0.7,8.26,32.09308693,20.1615332
21,8,5/30/97,Randy Couture,Steven Graham,win,loss,166,164,TKO,1,3:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,73,203,United States,73,205,75,Orthodox,2.85,0.57,1.53,0.59,2.78,0.46,0.58,0.5,9.86,164,73,290,USA,73,290,,Orthodox,0,0,0,0,0,0,0,0,0,33.93839836,
21,7,5/30/97,Guy Mezger,Tito Ortiz,win,loss,14,158,Submission,1,3:00,2,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,14,73,200,United States,73,200,,Orthodox,2.3,0.32,1.36,0.72,0.39,0.5,0.88,0,6.47,158,74,205,United States,75,205,74,Orthodox,2.59,0.46,2.88,0.6,2.47,0.35,0.54,0.6,10.49,29.40999316,22.34907598
21,6,5/30/97,Tony Halme,Randy Couture,loss,win,167,166,Submission,1,0:56,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,167,76,300,Finnland,75,300,,Orthodox,0,0,0,0,0,0,0,0,0,166,73,203,United States,73,205,75,Orthodox,2.85,0.57,1.53,0.59,2.78,0.46,0.58,0.5,9.86,,33.93839836
21,5,5/30/97,Steven Graham,Dmitri Stepanov,win,loss,164,165,Submission,1,1:30,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,164,73,290,USA,73,290,,Orthodox,0,0,0,0,0,0,0,0,0,165,,,,75,217,,Orthodox,0,0,0,0,0,0,0,0,0,,
21,4,5/30/97,Royce Alger,Enson Inoue,loss,win,163,12,Submission,1,1:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,,,,70,199,,Orthodox,0,0,0,0,0,0,0,0,0,12,70,204,Japan,70,210,,Orthodox,1.7,0.63,1.88,0.3,0,0,0.33,0,4.84,,30.12457221
21,3,5/30/97,Christophe Leninger,Guy Mezger,loss,win,40,14,Decision,1,15:00,1,0,1,0,1,3,3,0,3,0,0,0,0,1,0,0,1,2,0,0,0,0,40,72,200,United States,72,200,,Southpaw,0,0,0,0,0,0,0,0,0,14,73,200,United States,73,200,,Orthodox,2.3,0.32,1.36,0.72,0.39,0.5,0.88,0,6.47,34.87200548,29.40999316
21,2,5/30/97,Jack Nilson,Saeed Hosseini,win,loss,161,160,TKO,1,1:23,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,161,,,,,,,,0,0,0,0,0,0,0,0,0,160,,,,,,,,0,0,0,0,0,0,0,0,0,,
21,1,5/30/97,Tito Ortiz,Wes Albritton,win,loss,158,159,TKO,1,0:31,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,158,74,205,United States,75,205,74,Orthodox,2.59,0.46,2.88,0.6,2.47,0.35,0.54,0.6,10.49,159,,,,70,188,,Orthodox,0,0,0,0,0,0,0,0,0,22.34907598,
22,9,7/27/97,Maurice Smith,Mark Coleman,win,loss,175,136,Decision,1,21:00,0,0,0,0,0,6,6,0,6,0,0,0,0,0,0,0,5,1,0,0,0,0,175,74,206,United States,74,221,,Orthodox,0.41,0.46,0.47,0.6,0.89,0.5,0.2,0.9,4.43,136,73,205,United States,73,205,75,Orthodox,1.88,0.52,2.62,0.4,3.89,0.4,0.5,0.8,11.01,35.61943874,32.59958932
