id,B_ID,First Name_B,Last Name_B,Full_Name_B,B_Weight,B_Age,Weight_B,Height_B,Reach_B,Stance_B,R_ID,First Name_R,Last Name_R,Full_Name_R,R_Age,R_Height,R_Weight,Height_R,Weight_R,Reach_R,R_Wrestling,R_BJJ,R_Boxing,R_Kickboxing,R_MuayTai,R_Freestyle,R_Sambo,R_Karate,R_Judo,Stance_R,winby,winner,Record_B,Wins_B,Losses_B,Draws_B,Record_R,Wins_R,Losses_R,Draws_R,BPrev,BStreak,B_Location,Event_ID,B_Wrestling,B_BJJ,B_Boxing,B_Kickboxing,B_MuayTai,B_Freestyle,B_Sambo,B_Karate,B_Judo,Full_Name__B,SLpM__B,StrAcc__B,SApM__B,StrDef__B,TDAvg__B,TDAcc__B,TDDef__B,SubAvg__B,Full_Name__R,SLpM__R,StrAcc__R,SApM__R,StrDef__R,TDAvg__R,TDAcc__R,TDDef__R,SubAvg__R
42,1478,Charlie,Brenneman,Charlie Brenneman,70,37,155,70,72,Orthodox,2073,Leandro,Silva,Leandro Silva,32,175,70,69,155,72,0,1,0,0,1,0,0,0,0,Orthodox,SUB,red,19-8-0,19,8,0,19-4-1,19,4,1,2,0,"Whippany, NJ USA",693,1,0,0,0,0,0,0,0,0,Charlie Brenneman,1.52,0.56,1.55,0.46,4.23,0.42,0.72,0,Leandro Silva,2.39,0.48,2.08,0.63,1.76,0.37,0.65,0.4
43,2580,Lewis,Gonzalez,Lewis Gonzalez,77,31,170,70,73,Orthodox,2073,Leandro,Silva,Leandro Silva,32,175,70,69,155,72,0,1,0,0,1,0,0,0,0,Orthodox,DEC,red,10/2/00,10,2,0,19-4-1,19,4,1,0,0,"El Dorado Hills, California United States",731,0,0,0,0,0,1,0,0,0,Lewis Gonzalez,1.4,0.37,1.87,0.41,2,0.33,0.62,0,Leandro Silva,2.39,0.48,2.08,0.63,1.76,0.37,0.65,0.4
44,1340,Drew,Dober,Drew Dober,70,29,155,68,70,Southpaw,2207,Nick,Hein,Nick Hein,34,167,70,66,155,66,0,0,0,0,0,0,0,0,1,Southpaw,DEC,red,17-8-0,17,8,0,14-2-0,14,2,0,0,0,"Denver, Colorado United States",672,0,0,0,0,1,0,0,0,0,Drew Dober,3.33,0.33,3.99,0.55,1.15,0.16,0.66,0.2,Nick Hein,2.6,0.38,2.65,0.65,1,0.33,0.9,0
45,2145,Tae Hyun,Bang,Tae Hyun Bang,70,35,155,69,71,Switch,2207,Nick,Hein,Nick Hein,34,167,70,66,155,66,0,0,0,0,0,0,0,0,1,Southpaw,DEC,red,18-10-0,18,10,0,14-2-0,14,2,0,4,1,Seoul South Korea,783,0,0,0,0,0,1,0,0,0,Tae Hyun Bang,2.72,0.38,2.07,0.66,0.49,0.33,0.57,0.5,Nick Hein,2.6,0.38,2.65,0.65,1,0.33,0.9,0
46,2758,Damir,Hadzovic,Damir Hadzovic,70,32,155,69,70,Orthodox,2207,Nick,Hein,Nick Hein,34,167,70,66,155,66,0,0,0,0,0,0,0,0,1,Southpaw,DEC,blue,10/3/00,10,3,0,14-2-0,14,2,0,3,0,Copenhagen Denmark,875,0,0,0,0,0,1,0,0,0,Damir Hadzovic,2.95,0.25,6.7,0.57,0,0,0,0,Nick Hein,2.6,0.38,2.65,0.65,1,0.33,0.9,0
47,2292,Lukasz,Sajewski,Lukasz Sajewski,70,27,155,68,71,Orthodox,2207,Nick,Hein,Nick Hein,34,167,70,66,155,66,0,0,0,0,0,0,0,0,1,Southpaw,DEC,red,13-3-0,13,3,0,14-2-0,14,2,0,0,0,Gdansk Poland,726,0,0,0,0,0,1,0,0,0,Lukasz Sajewski,2.06,0.35,3.88,0.57,1.01,0.25,0.66,0,Nick Hein,2.6,0.38,2.65,0.65,1,0.33,0.9,0
48,2626,Yusuke,Kasuya,Yusuke Kasuya,70,28,155,67,67,Southpaw,2207,Nick,Hein,Nick Hein,34,167,70,66,155,66,0,0,0,0,0,0,0,0,1,Southpaw,DEC,red,9/3/02,9,3,2,14-2-0,14,2,0,0,0,Kanagawa Japan,740,0,0,0,0,0,1,0,0,0,Yusuke Kasuya,2.17,0.44,4.34,0.48,1.36,0.33,0,0,Nick Hein,2.6,0.38,2.65,0.65,1,0.33,0.9,0
49,1340,Drew,Dober,Drew Dober,70,29,155,68,70,Southpaw,2223,Olivier,Aubin-Mercier,Olivier Aubin-Mercier,29,175,70,69,155,70,0,0,0,0,0,0,0,0,1,Southpaw,SUB,red,17-8-0,17,8,0,10/2/00,10,2,0,6,2,"Denver, Colorado United States",800,0,0,0,0,1,0,0,0,0,Drew Dober,3.33,0.33,3.99,0.55,1.15,0.16,0.66,0.2,Olivier Aubin-Mercier,2.91,0.53,2.96,0.57,2.99,0.32,0.83,0.7
50,2208,Diego,Ferreira,Diego Ferreira,70,33,155,69,74,Orthodox,2223,Olivier,Aubin-Mercier,Olivier Aubin-Mercier,29,175,70,69,155,70,0,0,0,0,0,0,0,0,1,Southpaw,DEC,blue,12/2/00,12,2,0,10/2/00,10,2,0,4,0,"Pharr, Texas USA",761,0,0,0,0,0,1,0,0,0,Diego Ferreira,3.34,0.37,3.03,0.54,0.36,0.11,0.6,1.1,Olivier Aubin-Mercier,2.91,0.53,2.96,0.57,2.99,0.32,0.83,0.7
51,2756,Thibault,Gouti,Thibault Gouti,70,31,155,70,72,Orthodox,2223,Olivier,Aubin-Mercier,Olivier Aubin-Mercier,29,175,70,69,155,70,0,0,0,0,0,0,0,0,1,Southpaw,SUB,red,11/3/00,11,3,0,10/2/00,10,2,0,1,0,Albuquerque New Mexico,775,0,0,0,0,0,1,0,0,0,Thibault Gouti,2.28,0.38,4.63,0.37,0,0,0.62,0,Olivier Aubin-Mercier,2.91,0.53,2.96,0.57,2.99,0.32,0.83,0.7
52,2236,David,Michaud,David Michaud,70,29,155,69,72,Orthodox,2223,Olivier,Aubin-Mercier,Olivier Aubin-Mercier,29,175,70,69,155,70,0,0,0,0,0,0,0,0,1,Southpaw,SUB,red,8/2/00,8,2,0,10/2/00,10,2,0,2,1,"Glendale, Arizona USA",711,1,0,0,0,0,0,0,0,0,David Michaud,3.25,0.43,4.45,0.54,2.53,0.58,0.77,0.7,Olivier Aubin-Mercier,2.91,0.53,2.96,0.57,2.99,0.32,0.83,0.7
53,2239,Jake,Lindsey,Jake Lindsey,70,32,155,71,71,Switch,2223,Olivier,Aubin-Mercier,Olivier Aubin-Mercier,29,175,70,69,155,70,0,0,0,0,0,0,0,0,1,Southpaw,SUB,red,9/3/00,9,3,0,10/2/00,10,2,0,1,0,"Manhattan, Kansas USA",688,0,0,0,0,0,1,0,0,0,Jake Lindsey,3.44,0.52,4.01,0.46,0.65,0.33,0.5,0,Olivier Aubin-Mercier,2.91,0.53,2.96,0.57,2.99,0.32,0.83,0.7
54,2582,Tony,Sims,Tony Sims,70,32,155,71,70,Southpaw,2223,Olivier,Aubin-Mercier,Olivier Aubin-Mercier,29,175,70,69,155,70,0,0,0,0,0,0,0,0,1,Southpaw,DEC,red,12/4/00,12,4,0,10/2/00,10,2,0,1,1,"Denver, Colorado United States",739,0,0,0,0,0,1,0,0,0,Tony Sims,1.81,0.63,0.76,0.65,0.71,0.5,0.5,0.7,Olivier Aubin-Mercier,2.91,0.53,2.96,0.57,2.99,0.32,0.83,0.7
55,1340,Drew,Dober,Drew Dober,70,29,155,68,70,Southpaw,542,Efrain,Escudero,Efrain Escudero,32,175,70,69,155,70,1,0,0,0,0,0,0,0,0,Orthodox,SUB,red,17-8-0,17,8,0,25-11-0,25,11,0,3,0,"Denver, Colorado United States",720,0,0,0,0,1,0,0,0,0,Drew Dober,3.33,0.33,3.99,0.55,1.15,0.16,0.66,0.2,Efrain Escudero,2.92,0.44,2.3,0.63,1.31,0.4,0.66,0.8
56,2157,Kevin,Lee,Kevin Lee,70,26,155,69,77,Orthodox,542,Efrain,Escudero,Efrain Escudero,32,175,70,69,155,70,1,0,0,0,0,0,0,0,0,Orthodox,DEC,blue,15-2-0,15,2,0,25-11-0,25,11,0,6,0,"Las Vegas, Nevada United States",772,1,0,0,0,0,0,0,0,0,Kevin Lee,3.55,0.4,3.08,0.53,3.49,0.4,0.73,1.4,Efrain Escudero,2.92,0.44,2.3,0.63,1.31,0.4,0.66,0.8
57,2073,Leandro,Silva,Leandro Silva,70,32,155,69,72,Orthodox,542,Efrain,Escudero,Efrain Escudero,32,175,70,69,155,70,1,0,0,0,0,0,0,0,0,Orthodox,DEC,blue,19-4-1,19,4,1,25-11-0,25,11,0,4,1,Sao Paulo Brazil,746,0,1,0,0,1,0,0,0,0,Leandro Silva,2.39,0.48,2.08,0.63,1.76,0.37,0.65,0.4,Efrain Escudero,2.92,0.44,2.3,0.63,1.31,0.4,0.66,0.8
58,2257,Rodrigo,de Lima,Rodrigo de Lima,70,27,155,67,75,Orthodox,542,Efrain,Escudero,Efrain Escudero,32,175,70,69,155,70,1,0,0,0,0,0,0,0,0,Orthodox,DEC,red,8/3/01,8,3,1,25-11-0,25,11,0,1,0,"Macapa, Amapa Brazil",701,0,0,0,0,0,1,0,0,0,Rodrigo de Lima,1.29,0.33,5.5,0.32,2.66,0.36,0,1.3,Efrain Escudero,2.92,0.44,2.3,0.63,1.31,0.4,0.66,0.8
59,1096,James,Krause,James Krause,70,32,155,74,73,Orthodox,1272,Jorge,Masvidal,Jorge Masvidal,33,180,77,71,170,74,0,0,0,0,0,1,0,0,0,Orthodox,DEC,red,23-7-0,23,7,0,32-11-0,32,11,0,1,1,"Lees Summit, Missouri USA",684,0,1,0,0,0,0,0,0,0,James Krause,4.25,0.43,4.36,0.6,1.17,0.17,0.26,0.7,Jorge Masvidal,4.32,0.47,2.94,0.68,1.93,0.61,0.79,0.5
60,197,Pat,Healy,Pat Healy,70,35,155,72,74,Orthodox,1272,Jorge,Masvidal,Jorge Masvidal,33,180,77,71,170,74,0,0,0,0,0,1,0,0,0,Orthodox,DEC,red,31-19-0,31,19,0,32-11-0,32,11,0,0,0,"Portland, OR USA",661,1,0,0,0,0,0,0,0,0,Pat Healy,2.57,0.36,2.57,0.5,3.08,0.37,0.55,1.1,Jorge Masvidal,4.32,0.47,2.94,0.68,1.93,0.61,0.79,0.5
61,1983,Al,Iaquinta,Al Iaquinta,70,31,155,69,70,Orthodox,1272,Jorge,Masvidal,Jorge Masvidal,33,180,77,71,170,74,0,0,0,0,0,1,0,0,0,Orthodox,DEC,blue,12/3/01,12,3,1,32-11-0,32,11,0,5,3,"Wantagh, New York United States",712,1,0,0,0,0,0,0,0,0,Al Iaquinta,4.91,0.41,3.72,0.64,1.25,0.29,0.84,0.5,Jorge Masvidal,4.32,0.47,2.94,0.68,1.93,0.61,0.79,0.5
62,1991,Cezar,Ferreira,Cezar Ferreira,84,33,185,73,78,Southpaw,1272,Jorge,Masvidal,Jorge Masvidal,33,180,77,71,170,74,0,0,0,0,0,1,0,0,0,Orthodox,KO/TKO,red,12/6/00,12,6,0,32-11-0,32,11,0,3,0,"Miami, Florida United States",732,0,1,0,0,0,0,0,0,0,Cezar Ferreira,1.69,0.38,1.95,0.59,2.67,0.65,0.92,0.6,Jorge Masvidal,4.32,0.47,2.94,0.68,1.93,0.61,0.79,0.5
63,1783,Lorenz,Larkin,Lorenz Larkin,77,32,170,71,72,Orthodox,1272,Jorge,Masvidal,Jorge Masvidal,33,180,77,71,170,74,0,0,0,0,0,1,0,0,0,Orthodox,DEC,blue,18-5-0,18,5,0,32-11-0,32,11,0,6,0,"Riverside, California USA",777,0,0,1,0,0,0,0,0,0,Lorenz Larkin,3.53,0.46,2.74,0.63,0.27,0.42,0.79,0.1,Jorge Masvidal,4.32,0.47,2.94,0.68,1.93,0.61,0.79,0.5
64,1096,James,Krause,James Krause,70,32,155,74,73,Orthodox,1976,Daron,Cruickshank,Daron Cruickshank,33,172,70,68,155,72,1,0,0,0,0,0,0,1,0,Switch,SUB,blue,23-7-0,23,7,0,16-8-0,16,8,0,3,0,"Lees Summit, Missouri USA",729,0,1,0,0,0,0,0,0,0,James Krause,4.25,0.43,4.36,0.6,1.17,0.17,0.26,0.7,Daron Cruickshank,2.88,0.38,2.98,0.57,2.04,0.41,0.6,0.2
65,1272,Jorge,Masvidal,Jorge Masvidal,77,33,170,71,74,Orthodox,1976,Daron,Cruickshank,Daron Cruickshank,33,172,70,68,155,72,1,0,0,0,0,0,0,1,0,Switch,DEC,blue,32-11-0,32,11,0,16-8-0,16,8,0,1,1,"Miami, Florida United States",678,0,0,0,0,0,1,0,0,0,Jorge Masvidal,4.32,0.47,2.94,0.68,1.93,0.61,0.79,0.5,Daron Cruickshank,2.88,0.38,2.98,0.57,2.04,0.41,0.6,0.2
66,2168,Beneil,Dariush,Beneil Dariush,70,29,155,70,72,Southpaw,1976,Daron,Cruickshank,Daron Cruickshank,33,172,70,68,155,72,1,0,0,0,0,0,0,1,0,Switch,SUB,blue,14-3-0,14,3,0,16-8-0,16,8,0,4,2,"Yorba Linda, California United States",704,0,1,0,0,1,0,0,0,0,Beneil Dariush,3.83,0.46,2.93,0.6,1.33,0.25,0.75,0.7,Daron Cruickshank,2.88,0.38,2.98,0.57,2.04,0.41,0.6,0.2
67,1080,Anthony,Njokuani,Anthony Njokuani,70,38,155,73,75,Orthodox,1976,Daron,Cruickshank,Daron Cruickshank,33,172,70,68,155,72,1,0,0,0,0,0,0,1,0,Switch,DEC,red,16-9-0,16,9,0,16-8-0,16,8,0,1,0,"Las Vegas, Nevada USA",688,0,0,0,1,1,0,0,0,0,Anthony Njokuani,3.94,0.46,2.41,0.65,0.5,0.45,0.53,0.2,Daron Cruickshank,2.88,0.38,2.98,0.57,2.04,0.41,0.6,0.2
68,2028,Mike,Rio,Mike Rio,70,37,155,70,71,Orthodox,1976,Daron,Cruickshank,Daron Cruickshank,33,172,70,68,155,72,1,0,0,0,0,0,0,1,0,Switch,KO/TKO,red,9/4/00,9,4,0,16-8-0,16,8,0,0,0,"Miami, FL USA",652,1,0,0,0,0,0,0,0,0,Mike Rio,1.68,0.39,2.99,0.53,2.58,0.27,0,1,Daron Cruickshank,2.88,0.38,2.98,0.57,2.04,0.41,0.6,0.2
69,1069,Anthony,Pettis,Anthony Pettis,70,31,145,70,72,Orthodox,1595,Dustin,Poirier,Dustin Poirier,29,175,70,69,155,72,1,0,0,0,0,0,0,0,0,Southpaw,KO/TKO,red,19-6-0,19,6,0,21-5-0,21,5,0,7,1,"Milwaukee, Wisconsin United States",846,0,1,0,0,0,0,0,1,0,Anthony Pettis,2.62,0.42,2.69,0.57,0.78,0.52,0.6,1.1,Dustin Poirier,4.97,0.49,3.38,0.57,1.79,0.4,0.68,1.3
70,1481,Yancy,Medeiros,Yancy Medeiros,77,31,155,70,75,Orthodox,1595,Dustin,Poirier,Dustin Poirier,29,175,70,69,155,72,1,0,0,0,0,0,0,0,0,Southpaw,KO/TKO,red,13-4-0,13,4,0,21-5-0,21,5,0,3,2,"Makaha, Hawaii United States",717,1,0,0,0,0,0,0,0,0,Yancy Medeiros,4.01,0.34,4.88,0.49,0,0,0.86,0.8,Dustin Poirier,4.97,0.49,3.38,0.57,1.79,0.4,0.68,1.3
71,509,Jim,Miller,Jim Miller,70,35,155,68,71,Southpaw,1595,Dustin,Poirier,Dustin Poirier,29,175,70,69,155,72,1,0,0,0,0,0,0,0,0,Southpaw,DEC,red,28-9-0,28,9,0,21-5-0,21,5,0,9,3,"Sparta, New Jersey United States",807,1,1,0,0,0,0,0,0,0,Jim Miller,2.75,0.39,2.64,0.62,1.7,0.42,0.48,2.1,Dustin Poirier,4.97,0.49,3.38,0.57,1.79,0.4,0.68,1.3
72,1954,Akira,Corassani,Akira Corassani,65,36,145,68,68,Orthodox,1595,Dustin,Poirier,Dustin Poirier,29,175,70,69,155,72,1,0,0,0,0,0,0,0,0,Southpaw,KO/TKO,red,14-7-0,14,7,0,21-5-0,21,5,0,0,0,"Brooklyn, New York USA",663,0,0,0,0,0,0,0,1,0,Akira Corassani,3.25,0.45,4.91,0.5,0.7,0.28,0.86,0,Dustin Poirier,4.97,0.49,3.38,0.57,1.79,0.4,0.68,1.3
73,1683,Bobby,Green,Bobby Green,70,32,155,70,71,Orthodox,1595,Dustin,Poirier,Dustin Poirier,29,175,70,69,155,72,1,0,0,0,0,0,0,0,0,Southpaw,KO/TKO,red,23-7-0,23,7,0,21-5-0,21,5,0,2,0,"Fontana, California United States",774,1,0,0,0,0,0,0,0,0,Bobby Green,4.38,0.48,3.16,0.66,1.22,0.33,0.81,0.3,Dustin Poirier,4.97,0.49,3.38,0.57,1.79,0.4,0.68,1.3
74,2057,Conor,McGregor,Conor McGregor,70,30,170,69,74,Southpaw,1595,Dustin,Poirier,Dustin Poirier,29,175,70,69,155,72,1,0,0,0,0,0,0,0,0,Southpaw,KO/TKO,blue,21-3-0,21,3,0,21-5-0,21,5,0,1,1,Dublin Ireland,684,0,0,1,0,0,0,0,0,0,Conor McGregor,5.82,0.47,4.55,0.57,0.92,0.62,0.73,0,Dustin Poirier,4.97,0.49,3.38,0.57,1.79,0.4,0.68,1.3
75,2208,Diego,Ferreira,Diego Ferreira,70,33,155,69,74,Orthodox,1595,Dustin,Poirier,Dustin Poirier,29,175,70,69,155,72,1,0,0,0,0,0,0,0,0,Southpaw,KO/TKO,red,12/2/00,12,2,0,21-5-0,21,5,0,3,0,"Pharr, Texas USA",712,0,0,0,0,0,1,0,0,0,Diego Ferreira,3.34,0.37,3.03,0.54,0.36,0.11,0.6,1.1,Dustin Poirier,4.97,0.49,3.38,0.57,1.79,0.4,0.68,1.3
76,2426,Joe,Duffy,Joe Duffy,70,30,155,70,73,Orthodox,1595,Dustin,Poirier,Dustin Poirier,29,175,70,69,155,72,1,0,0,0,0,0,0,0,0,Southpaw,DEC,red,16-2-0,16,2,0,21-5-0,21,5,0,2,2,Donegal Ireland,754,0,0,1,1,0,0,0,0,0,Joe Duffy,3.23,0.33,3.23,0.52,0,0,0.71,1.3,Dustin Poirier,4.97,0.49,3.38,0.57,1.79,0.4,0.68,1.3
77,1711,Michael,Johnson,Michael Johnson,65,32,155,70,73,Southpaw,1595,Dustin,Poirier,Dustin Poirier,29,175,70,69,155,72,1,0,0,0,0,0,0,0,0,Southpaw,KO/TKO,blue,18-11-0,18,11,0,21-5-0,21,5,0,4,0,"Boca Raton, Florida United States",789,1,0,1,0,0,0,0,0,0,Michael Johnson,3.77,0.35,3.74,0.58,0.58,0.53,0.79,0.1,Dustin Poirier,4.97,0.49,3.38,0.57,1.79,0.4,0.68,1.3
78,1069,Anthony,Pettis,Anthony Pettis,70,31,145,70,72,Orthodox,1936,Max,Holloway,Max Holloway,26,180,65,71,145,69,0,0,0,1,1,0,0,0,0,Orthodox,KO/TKO,red,19-6-0,19,6,0,17-3-0,17,3,0,5,1,"Milwaukee, Wisconsin United States",800,0,1,0,0,0,0,0,1,0,Anthony Pettis,2.62,0.42,2.69,0.57,0.78,0.52,0.6,1.1,Max Holloway,5.67,0.43,3.74,0.67,0.32,0.8,0.83,0.6
79,2119,Andre,Fili,Andre Fili,65,28,145,71,74,Orthodox,1936,Max,Holloway,Max Holloway,26,180,65,71,145,69,0,0,0,1,1,0,0,0,0,Orthodox,SUB,red,16-4-0,16,4,0,17-3-0,17,3,0,0,0,"Sacramento, California United States ",660,0,0,0,0,0,1,0,0,0,Andre Fili,3.38,0.38,2.55,0.6,2.85,0.46,0.58,0.2,Max Holloway,5.67,0.43,3.74,0.67,0.32,0.8,0.83,0.6
80,1531,Charles,Oliveira,Charles Oliveira,70,28,155,70,74,Orthodox,1936,Max,Holloway,Max Holloway,26,180,65,71,145,69,0,0,0,1,1,0,0,0,0,Orthodox,KO/TKO,red,21-7-0,21,7,0,17-3-0,17,3,0,4,4,"Houston , Texas United States",739,0,1,0,0,1,0,0,0,0,Charles Oliveira,3.17,0.5,3.04,0.52,2.66,0.37,0.58,2.7,Max Holloway,5.67,0.43,3.74,0.67,0.32,0.8,0.83,0.6
81,545,Jeremy,Stephens,Jeremy Stephens,65,32,145,68,71,Orthodox,1936,Max,Holloway,Max Holloway,26,180,65,71,145,69,0,0,0,1,1,0,0,0,0,Orthodox,DEC,red,25-13-0,25,13,0,17-3-0,17,3,0,4,1,"San Diego, California United States",753,1,0,0,0,0,0,0,0,0,Jeremy Stephens,2.79,0.42,2.58,0.6,1.34,0.36,0.64,0.5,Max Holloway,5.67,0.43,3.74,0.67,0.32,0.8,0.83,0.6
82,2312,Clay,Collard,Clay Collard,65,25,145,71,73,Orthodox,1936,Max,Holloway,Max Holloway,26,180,65,71,145,69,0,0,0,1,1,0,0,0,0,Orthodox,KO/TKO,red,14-7-0,14,7,0,17-3-0,17,3,0,0,0,"Castle Dale, Utah USA",682,0,0,0,0,0,1,0,0,0,Clay Collard,4.22,0.32,5,0.5,2.81,0.39,0.71,0.5,Max Holloway,5.67,0.43,3.74,0.67,0.32,0.8,0.83,0.6
83,522,Cole,Miller,Cole Miller,65,34,145,73,74,Orthodox,1936,Max,Holloway,Max Holloway,26,180,65,71,145,69,0,0,0,1,1,0,0,0,0,Orthodox,DEC,red,21-11-0,21,11,0,17-3-0,17,3,0,1,1,"Coconut Creek, Florida USA",701,0,0,0,0,0,1,0,0,0,Cole Miller,3,0.33,3.88,0.59,0.6,0.36,0.38,1.8,Max Holloway,5.67,0.43,3.74,0.67,0.32,0.8,0.83,0.6
84,1052,Jose,Aldo,Jose Aldo,65,32,145,67,70,Orthodox,1936,Max,Holloway,Max Holloway,26,180,65,71,145,69,0,0,0,1,1,0,0,0,0,Orthodox,KO/TKO,red,26-2-0,26,2,0,17-3-0,17,3,0,5,0,Rio de Janeiro Brazil,850,0,1,0,0,1,0,0,0,0,Jose Aldo,3.28,0.43,2.09,0.71,0.83,0.72,0.92,0.2,Max Holloway,5.67,0.43,3.74,0.67,0.32,0.8,0.83,0.6
85,1054,Ricardo,Lamas,Ricardo Lamas,65,36,145,68,71,Orthodox,1936,Max,Holloway,Max Holloway,26,180,65,71,145,69,0,0,0,1,1,0,0,0,0,Orthodox,DEC,red,17-5-0,17,5,0,17-3-0,17,3,0,5,1,"Chicago, Illinois United States",774,1,1,0,0,0,0,0,0,0,Ricardo Lamas,2.58,0.42,2.55,0.57,1.67,0.31,0.45,1.1,Max Holloway,5.67,0.43,3.74,0.67,0.32,0.8,0.83,0.6
86,2146,Will,Chope,Will Chope,65,28,145,76,76,Switch,1936,Max,Holloway,Max Holloway,26,180,65,71,145,69,0,0,0,1,1,0,0,0,0,Orthodox,KO/TKO,red,19-6-0,19,6,0,17-3-0,17,3,0,0,0,Maha Sarakham Thailand,648,0,0,0,0,0,1,0,0,0,Will Chope,4.43,0.27,9.93,0.46,0,0,0,0,Max Holloway,5.67,0.43,3.74,0.67,0.32,0.8,0.83,0.6
87,1069,Anthony,Pettis,Anthony Pettis,70,31,145,70,72,Orthodox,1985,Michael,Chiesa,Michael Chiesa,30,185,70,73,155,75,1,0,0,0,0,0,0,0,0,Southpaw,SUB,blue,19-6-0,19,6,0,14-2-0,14,2,0,8,0,"Milwaukee, Wisconsin United States",864,0,1,0,0,0,0,0,1,0,Anthony Pettis,2.62,0.42,2.69,0.57,0.78,0.52,0.6,1.1,Michael Chiesa,2.26,0.37,2.38,0.52,2.87,0.4,0.72,1.5
88,2157,Kevin,Lee,Kevin Lee,70,26,155,69,77,Orthodox,1985,Michael,Chiesa,Michael Chiesa,30,185,70,73,155,75,1,0,0,0,0,0,0,0,0,Southpaw,SUB,blue,15-2-0,15,2,0,14-2-0,14,2,0,10,4,"Las Vegas, Nevada United States",824,1,0,0,0,0,0,0,0,0,Kevin Lee,3.55,0.4,3.08,0.53,3.49,0.4,0.73,1.4,Michael Chiesa,2.26,0.37,2.38,0.52,2.87,0.4,0.72,1.5
89,1997,Francisco,Trinaldo,Francisco Trinaldo,70,40,155,69,70,Southpaw,1985,Michael,Chiesa,Michael Chiesa,30,185,70,73,155,75,1,0,0,0,0,0,0,0,0,Southpaw,DEC,red,21-5-0,21,5,0,14-2-0,14,2,0,1,1,"Brasilia, Distrito Federal Brazil",664,0,0,0,1,0,0,0,0,0,Francisco Trinaldo,3.34,0.46,2.29,0.6,1.08,0.4,0.62,0.5,Michael Chiesa,2.26,0.37,2.38,0.52,2.87,0.4,0.72,1.5
90,1891,Mitch,Clarke,Mitch Clarke,70,32,155,70,73,Orthodox,1985,Michael,Chiesa,Michael Chiesa,30,185,70,73,155,75,1,0,0,0,0,0,0,0,0,Southpaw,DEC,red,11/4/00,11,4,0,14-2-0,14,2,0,1,1,"Edmonton, Alberta Canada",712,1,0,0,0,0,0,0,0,0,Mitch Clarke,2.26,0.34,2.85,0.46,0.74,0.18,0.5,0.5,Michael Chiesa,2.26,0.37,2.38,0.52,2.87,0.4,0.72,1.5
91,1061,Danny,Castillo,Danny Castillo,70,39,155,69,71,Orthodox,509,Jim,Miller,Jim Miller,35,172,70,68,155,71,1,1,0,0,0,0,0,0,0,Southpaw,DEC,red,17-10-0,17,10,0,28-9-0,28,9,0,3,0,"Sacramento, California USA",729,1,1,0,0,0,0,0,0,0,Danny Castillo,2.57,0.42,1.96,0.62,2.95,0.38,0.63,0.2,Jim Miller,2.75,0.39,2.64,0.62,1.7,0.42,0.48,2.1
92,1481,Yancy,Medeiros,Yancy Medeiros,77,31,155,70,75,Orthodox,509,Jim,Miller,Jim Miller,35,172,70,68,155,71,1,1,0,0,0,0,0,0,0,Southpaw,SUB,red,13-4-0,13,4,0,28-9-0,28,9,0,0,0,"Makaha, Hawaii United States",660,1,0,0,0,0,0,0,0,0,Yancy Medeiros,4.01,0.34,4.88,0.49,0,0,0.86,0.8,Jim Miller,2.75,0.39,2.64,0.62,1.7,0.42,0.48,2.1
93,1985,Michael,Chiesa,Michael Chiesa,70,30,155,73,75,Southpaw,509,Jim,Miller,Jim Miller,35,172,70,68,155,71,1,1,0,0,0,0,0,0,0,Southpaw,SUB,blue,14-2-0,14,2,0,28-9-0,28,9,0,3,1,"Spokane Valley, Washington United States",758,1,0,0,0,0,0,0,0,0,Michael Chiesa,2.26,0.37,2.38,0.52,2.87,0.4,0.72,1.5,Jim Miller,2.75,0.39,2.64,0.62,1.7,0.42,0.48,2.1
94,721,Takanori,Gomi,Takanori Gomi,70,40,155,67,70,Southpaw,509,Jim,Miller,Jim Miller,35,172,70,68,155,71,1,1,0,0,0,0,0,0,0,Southpaw,KO/TKO,red,35-12-0,35,12,0,28-9-0,28,9,0,3,0,Tokyo Japan,778,1,0,1,0,0,0,0,0,0,Takanori Gomi,3.85,0.41,3.47,0.6,1.25,0.65,0.63,0.8,Jim Miller,2.75,0.39,2.64,0.62,1.7,0.42,0.48,2.1
95,2254,Dan,Hooker,Dan Hooker,70,28,145,72,75,Switch,509,Jim,Miller,Jim Miller,35,172,70,68,155,71,1,1,0,0,0,0,0,0,0,Southpaw,KO/TKO,blue,14-7-0,14,7,0,28-9-0,28,9,0,9,3,Auckland New Zealand,865,0,0,0,1,0,0,0,0,0,Dan Hooker,3.43,0.4,4.73,0.56,0.25,0.33,0.75,0.2,Jim Miller,2.75,0.39,2.64,0.62,1.7,0.42,0.48,2.1
96,511,Thiago,Alves,Thiago Alves,77,35,170,69,70,Orthodox,509,Jim,Miller,Jim Miller,35,172,70,68,155,71,1,1,0,0,0,0,0,0,0,Southpaw,DEC,red,26-11-0,26,11,0,28-9-0,28,9,0,3,0,"Coconut Creek, Florida United States",794,0,0,0,0,0,1,0,0,0,Thiago Alves,3.49,0.41,3.08,0.64,0.73,0.64,0.63,0.4,Jim Miller,2.75,0.39,2.64,0.62,1.7,0.42,0.48,2.1
