eid,mid,event_name,event_date,f1name,f2name,f1result,f2result,f1fid,f2fid,method,round,time,f1fights,f1w,f1l,f1fws,f1ls,f2fights,f2w,f2l,f2fws,f2ls,f1SubW,f1KOW,f1DecW,f1SubL,f1KOL,f1DecL,f2SubW,f2KOW,f2DecW,f2SubL,f2KOL,f2DecL
24185,5,UFC 155 - Dos Santos vs. Velasquez 2,12/29/12,Melvin Guillard,Jamie Varner,loss,win,7431,7168,Decision,3,5:00,18,11,7,0,1,4,2,2,0,1,0,7,4,6,1,0,1,1,0,2,0,0
24185,4,UFC 155 - Dos Santos vs. Velasquez 2,12/29/12,Myles Jury,Michael Johnson,win,loss,34236,68788,Decision,3,5:00,1,1,0,1,0,6,4,2,3,0,1,0,0,0,0,0,0,2,2,1,0,1
24185,3,UFC 155 - Dos Santos vs. Velasquez 2,12/29/12,Philip De Fries,Todd Duffee,loss,win,46202,22903,TKO,1,2:04,3,2,1,1,0,2,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0
24185,2,UFC 155 - Dos Santos vs. Velasquez 2,12/29/12,Leonard Garcia,Max Holloway,loss,win,2815,38671,Decision,3,5:00,7,2,5,0,3,3,2,1,2,0,1,0,1,1,0,4,0,1,1,1,0,0
24185,1,UFC 155 - Dos Santos vs. Velasquez 2,12/29/12,Chris Cariaso,John Moraga,loss,win,16467,55159,Submission,3,1:11,5,4,1,3,0,1,1,0,1,0,0,0,4,0,0,1,0,1,0,0,0,0
26135,11,UFC on FX 7 - Belfort vs. Bisping,1/19/13,Vitor Belfort,Michael Bisping,win,loss,156,10196,TKO,2,1:27,15,9,6,0,1,17,13,4,1,0,1,8,0,1,3,2,0,8,5,0,1,3
26135,10,UFC on FX 7 - Belfort vs. Bisping,1/19/13,Daniel Sarafian,C.B. Dollaway,loss,win,17665,22350,Decision,3,5:00,0,0,0,0,0,10,6,4,1,0,0,0,0,0,0,0,2,1,3,1,2,0
26135,9,UFC on FX 7 - Belfort vs. Bisping,1/19/13,Ben Rothwell,Gabriel Gonzaga,loss,win,2262,7306,Submission,2,1:01,4,2,2,1,0,13,8,5,1,0,0,1,1,0,1,1,3,5,0,0,4,1
26135,8,UFC on FX 7 - Belfort vs. Bisping,1/19/13,Thiago Tavares,Khabib Nurmagomedov,loss,win,4647,56035,TKO,1,1:55,12,7,4,2,0,2,2,0,2,0,2,1,4,0,2,2,1,0,1,0,0,0
26135,7,UFC on FX 7 - Belfort vs. Bisping,1/19/13,Milton Vieira,Godofredo Castro,loss,win,4481,40623,Decision,3,5:00,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
26135,6,UFC on FX 7 - Belfort vs. Bisping,1/19/13,Ronny Markes,Andrew Craig,win,loss,21175,63284,Decision,3,5:00,2,2,0,2,0,2,2,0,2,0,0,0,2,0,0,0,0,1,1,0,0,0
26135,5,UFC on FX 7 - Belfort vs. Bisping,1/19/13,Diego Nunes,Nik Lentz,loss,win,25981,15058,Decision,3,5:00,5,3,2,1,0,10,6,2,1,0,0,0,3,0,0,2,1,1,4,0,1,1
26135,4,UFC on FX 7 - Belfort vs. Bisping,1/19/13,Edson Barboza,Lucas Martins,win,loss,46259,100031,TKO,1,2:38,5,4,1,0,1,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0
26135,3,UFC on FX 7 - Belfort vs. Bisping,1/19/13,Pedro Nobre,Iuri Alcantara,NC,NC,44211,16129,NC,1,2:11,0,0,0,0,0,3,2,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1
26135,2,UFC on FX 7 - Belfort vs. Bisping,1/19/13,Wagner Prado,Ildemar Alcantara,loss,win,53134,22223,Submission,2,2:39,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26135,1,UFC on FX 7 - Belfort vs. Bisping,1/19/13,Francisco Trinaldo,C.J. Keith,win,loss,31103,70452,Submission,2,1:50,2,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
26199,11,UFC on Fox 6 - Johnson vs. Dodson,1/26/13,John Dodson,Demetrious Johnson,loss,win,11660,45452,Decision,5,5:00,3,3,0,3,0,6,4,1,2,0,0,2,1,0,0,0,0,0,4,0,0,1
26199,10,UFC on Fox 6 - Johnson vs. Dodson,1/26/13,Quinton Jackson,Glover Teixeira,loss,win,348,4655,Decision,3,5:00,11,7,4,0,2,2,2,0,2,0,0,3,4,1,0,3,1,1,0,0,0,0
26199,9,UFC on Fox 6 - Johnson vs. Dodson,1/26/13,Donald Cerrone,Anthony Pettis,loss,win,15105,26627,KO,1,2:35,7,6,1,2,0,3,2,1,2,0,2,2,2,0,0,1,0,1,1,0,0,1
26199,8,UFC on Fox 6 - Johnson vs. Dodson,1/26/13,Ricardo Lamas,Erik Koch,win,loss,32051,23390,TKO,2,2:32,3,3,0,3,0,2,2,0,2,0,1,1,1,0,0,0,0,1,1,0,0,0
26199,7,UFC on Fox 6 - Johnson vs. Dodson,1/26/13,Matt Wiman,T.J. Grant,loss,win,12236,15906,KO,1,4:51,13,9,4,2,0,9,6,3,3,0,2,2,4,0,1,3,0,1,4,0,0,3
26199,6,UFC on Fox 6 - Johnson vs. Dodson,1/26/13,Clay Guida,Hatsu Hioki,win,loss,8184,5466,Decision,3,5:00,16,9,7,0,2,3,2,1,0,1,4,1,4,2,0,5,0,0,2,0,0,1
26199,5,UFC on Fox 6 - Johnson vs. Dodson,1/26/13,Mike Stumpf,Pascal Krauss,loss,win,20967,43439,Decision,3,5:00,1,0,1,0,1,2,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1
26199,4,UFC on Fox 6 - Johnson vs. Dodson,1/26/13,Vladimir Matyushenko,Ryan Bader,loss,win,435,22858,Submission,1,0:50,11,7,4,0,1,10,7,3,0,1,1,2,4,0,3,1,0,3,4,2,1,0
26199,3,UFC on Fox 6 - Johnson vs. Dodson,1/26/13,Shawn Jordan,Mike Russow,win,loss,45624,20552,TKO,2,3:48,2,1,1,0,1,5,4,1,0,1,0,1,0,0,0,1,0,2,2,0,1,0
26199,2,UFC on Fox 6 - Johnson vs. Dodson,1/26/13,Rafael Natal,Sean Spencer,win,loss,13968,60908,Submission,3,2:13,5,2,2,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0
26199,1,UFC on Fox 6 - Johnson vs. Dodson,1/26/13,David Mitchell,Simeon Thoresen,win,loss,16830,19977,Decision,3,5:00,2,0,2,0,2,2,1,1,0,1,0,0,0,0,0,2,1,0,0,0,1,0
26099,11,UFC 156 - Aldo vs. Edgar,2/2/13,Frankie Edgar,Jose Aldo,loss,win,14204,11506,Decision,5,5:00,13,9,3,0,2,3,3,0,3,0,1,2,6,0,0,3,0,1,2,0,0,0
26099,10,UFC 156 - Aldo vs. Edgar,2/2/13,Rashad Evans,Antonio Rogerio Nogueira,loss,win,10200,2270,Decision,3,5:00,15,12,2,0,1,5,3,2,1,0,0,5,7,0,1,1,0,2,1,0,0,2
26099,9,UFC 156 - Aldo vs. Edgar,2/2/13,Antonio Silva,Alistair Overeem,win,loss,12354,461,KO,3,0:25,2,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
26099,8,UFC 156 - Aldo vs. Edgar,2/2/13,Jon Fitch,Demian Maia,loss,win,4865,14637,Decision,3,5:00,17,14,2,1,0,15,11,4,2,0,3,1,10,0,1,1,5,1,4,0,1,3
26099,7,UFC 156 - Aldo vs. Edgar,2/2/13,Ian McCall,Joseph Benavidez,loss,win,5001,15008,Decision,3,5:00,2,0,1,0,1,4,3,1,0,1,0,0,0,0,0,1,0,1,2,0,0,1
26099,6,UFC 156 - Aldo vs. Edgar,2/2/13,Evan Dunham,Gleison Tibau,win,loss,22038,5993,Decision,3,5:00,9,6,3,0,1,17,11,6,1,0,1,2,3,0,1,2,3,1,7,1,1,4
26099,5,UFC 156 - Aldo vs. Edgar,2/2/13,Tyron Woodley,Jay Hieron,win,loss,42605,9267,KO,1,0:36,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,2,1
26099,4,UFC 156 - Aldo vs. Edgar,2/2/13,Bobby Green,Jacob Volkmann,win,loss,27953,24765,Submission,3,4:25,0,0,0,0,0,9,6,3,1,0,0,0,0,0,0,0,1,0,5,2,0,1
26099,3,UFC 156 - Aldo vs. Edgar,2/2/13,Isaac Vallie-Flagg,Yves Edwards,win,loss,8180,344,Decision,3,5:00,0,0,0,0,0,16,10,6,1,0,0,0,0,0,0,0,1,5,3,1,2,3
26099,2,UFC 156 - Aldo vs. Edgar,2/2/13,Chico Camus,Dustin Kimura,loss,win,42850,41247,Submission,3,1:50,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26099,1,UFC 156 - Aldo vs. Edgar,2/2/13,Francisco Rivera,Edwin Figueroa,win,loss,11908,22490,TKO,2,4:20,3,1,1,0,0,3,2,1,2,0,0,0,1,1,0,0,0,1,1,0,0,1
26459,12,UFC on Fuel TV 7 - Barao vs. McDonald,2/16/13,Michael McDonald,Renan Barao,loss,win,30297,23156,Submission,4,3:57,4,4,0,4,0,4,4,0,4,0,0,2,2,0,0,0,1,0,3,0,0,0
26459,11,UFC on Fuel TV 7 - Barao vs. McDonald,2/16/13,Dustin Poirier,Cub Swanson,loss,win,50529,11002,Decision,3,5:00,6,5,1,1,0,4,3,1,3,0,3,0,2,0,0,0,0,3,0,1,0,0
26459,10,UFC on Fuel TV 7 - Barao vs. McDonald,2/16/13,Cyrille Diabate,Jimi Manuwa,loss,win,2191,37528,TKO,1,5:00,6,4,2,2,0,1,1,0,1,0,1,1,2,2,0,0,0,1,0,0,0,0
26459,9,UFC on Fuel TV 7 - Barao vs. McDonald,2/16/13,Gunnar Nelson,Jorge Santiago,win,loss,25246,5735,Decision,3,5:00,1,1,0,1,0,5,1,4,0,4,1,0,0,0,0,0,0,1,0,0,3,1
26459,8,UFC on Fuel TV 7 - Barao vs. McDonald,2/16/13,Ryan Jimmo,James Te Huna,loss,win,21044,9033,Decision,3,5:00,1,1,0,1,0,5,4,1,3,0,0,1,0,0,0,0,0,3,1,1,0,0
26459,7,UFC on Fuel TV 7 - Barao vs. McDonald,2/16/13,Che Mills,Matt Riddle,NC,NC,8800,34072,NC,3,5:00,3,2,1,1,0,11,7,3,1,0,0,2,0,0,1,0,0,1,5,0,1,2
26459,6,UFC on Fuel TV 7 - Barao vs. McDonald,2/16/13,Terry Etim,Renee Forte,loss,win,13332,37684,Decision,3,5:00,10,6,4,0,1,1,0,1,0,1,4,1,1,1,1,2,0,0,0,1,0,0
26459,5,UFC on Fuel TV 7 - Barao vs. McDonald,2/16/13,Danny Castillo,Paul Sass,win,loss,26070,23531,Decision,3,5:00,6,4,2,0,1,4,3,1,0,1,0,1,3,0,1,1,3,0,0,1,0,0
26459,4,UFC on Fuel TV 7 - Barao vs. McDonald,2/16/13,Josh Grispi,Andy Ogle,loss,win,20416,42659,Decision,3,5:00,3,0,3,0,3,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1
26459,3,UFC on Fuel TV 7 - Barao vs. McDonald,2/16/13,Tom Watson,Stanislav Nedkov,win,loss,15179,27115,TKO,2,4:42,1,0,1,0,1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
26459,2,UFC on Fuel TV 7 - Barao vs. McDonald,2/16/13,Vaughan Lee,Motonobu Tezuka,win,loss,6946,19390,Decision,3,5:00,3,1,2,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1
26459,1,UFC on Fuel TV 7 - Barao vs. McDonald,2/16/13,Phil Harris,Ulysses Gomez,win,loss,8753,30396,Decision,3,5:00,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
26381,12,UFC 157 - Rousey vs. Carmouche,2/23/13,Ronda Rousey,Liz Carmouche,win,loss,73073,67007,Submission,1,4:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26381,11,UFC 157 - Rousey vs. Carmouche,2/23/13,Lyoto Machida,Dan Henderson,win,loss,7513,195,Decision,3,5:00,13,10,3,1,0,8,6,2,4,0,1,4,5,0,1,1,0,1,5,1,0,1
26381,10,UFC 157 - Rousey vs. Carmouche,2/23/13,Urijah Faber,Ivan Menjivar,win,loss,8847,993,Submission,1,4:34,4,2,2,0,1,6,4,2,1,0,1,0,1,0,0,2,2,1,1,0,0,2
26381,9,UFC 157 - Rousey vs. Carmouche,2/23/13,Josh Neer,Court McGee,loss,win,9179,34124,Decision,3,5:00,14,6,8,0,2,5,3,2,0,2,2,1,2,1,1,4,2,0,1,0,0,2
26381,8,UFC 157 - Rousey vs. Carmouche,2/23/13,Robbie Lawler,Josh Koscheck,win,loss,2245,9418,TKO,1,3:57,7,4,3,0,2,21,15,6,0,1,0,2,2,2,1,0,4,5,6,0,1,4
26381,7,UFC 157 - Rousey vs. Carmouche,2/23/13,Brendan Schaub,Lavar Johnson,win,loss,33926,9511,Decision,3,5:00,7,4,3,0,2,3,2,1,0,1,0,3,1,0,3,0,0,2,0,1,0,0
26381,6,UFC 157 - Rousey vs. Carmouche,2/23/13,Michael Chiesa,Anton Kuivanen,win,loss,46224,14865,Submission,2,2:29,1,1,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
26381,5,UFC 157 - Rousey vs. Carmouche,2/23/13,Matt Grice,Dennis Bermudez,loss,win,14539,58065,Decision,3,5:00,6,2,4,1,0,3,2,1,2,0,0,0,2,2,2,0,1,0,1,1,0,0
26381,4,UFC 157 - Rousey vs. Carmouche,2/23/13,Caros Fodor,Sam Stout,loss,win,45430,9901,Decision,3,5:00,0,0,0,0,0,14,7,7,0,1,0,0,0,0,0,0,0,1,6,1,0,6
26381,3,UFC 157 - Rousey vs. Carmouche,2/23/13,Brock Jardine,Kenny Robertson,loss,win,36630,31978,Submission,1,2:57,1,0,1,0,1,2,0,2,0,2,0,0,0,0,0,1,0,0,0,0,1,1
26381,2,UFC 157 - Rousey vs. Carmouche,2/23/13,Jon Manley,Neil Magny,loss,win,26632,69166,Decision,3,5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26381,1,UFC 157 - Rousey vs. Carmouche,2/23/13,Yuri Villefort,Nah-Shon Burrell,loss,win,47069,53596,Decision,3,5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26333,11,UFC on Fuel TV 8 - Silva vs. Stann,3/3/13,Wanderlei Silva,Brian Stann,win,loss,209,14829,KO,2,4:08,11,4,7,0,1,10,6,4,0,1,0,3,1,0,3,4,1,3,2,2,0,2
26333,10,UFC on Fuel TV 8 - Silva vs. Stann,3/3/13,Stefan Struve,Mark Hunt,loss,win,15063,10668,TKO,3,1:44,12,9,3,4,0,4,3,1,3,0,4,4,1,0,3,0,0,2,1,1,0,0
26333,9,UFC on Fuel TV 8 - Silva vs. Stann,3/3/13,Takanori Gomi,Diego Sanchez,loss,win,425,4824,Decision,3,5:00,6,3,3,2,0,17,12,5,0,1,0,2,1,3,0,0,2,3,7,0,1,4
26333,8,UFC on Fuel TV 8 - Silva vs. Stann,3/3/13,Hector Lombard,Yushin Okami,loss,win,11292,5569,Decision,3,5:00,2,1,1,1,0,16,12,4,2,0,0,1,0,0,0,1,1,4,7,0,2,2
26333,7,UFC on Fuel TV 8 - Silva vs. Stann,3/3/13,Rani Yahya,Mizuto Hirota,win,loss,10425,12078,Decision,3,5:00,3,2,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
26333,6,UFC on Fuel TV 8 - Silva vs. Stann,3/3/13,Siyar Bahadurzada,Dong Hyun Kim,loss,win,5453,16374,Decision,3,5:00,1,1,0,1,0,10,7,2,1,0,0,1,0,0,0,0,0,1,6,0,2,0
26333,5,UFC on Fuel TV 8 - Silva vs. Stann,3/3/13,Riki Fukuda,Brad Tavares,loss,win,10229,33095,Decision,3,5:00,4,2,2,1,0,5,4,1,2,0,0,0,2,0,0,2,0,1,3,0,0,1
26333,4,UFC on Fuel TV 8 - Silva vs. Stann,3/3/13,Takeya Mizugaki,Bryan Caraway,win,loss,12074,13791,Decision,3,5:00,5,3,2,1,0,2,2,0,2,0,0,1,2,0,0,2,2,0,0,0,0,0
26333,3,UFC on Fuel TV 8 - Silva vs. Stann,3/3/13,Kazuki Tokudome,Cristiano Marcello,win,loss,26192,3530,Decision,3,5:00,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
26333,2,UFC on Fuel TV 8 - Silva vs. Stann,3/3/13,Kyung Ho Kang,Alex Caceres,NC,NC,24067,41586,No Contest - Caceres Failed Drug Test,3,5:00,0,0,0,0,0,6,3,3,2,0,0,0,0,0,0,0,1,0,2,2,0,1
26333,1,UFC on Fuel TV 8 - Silva vs. Stann,3/3/13,Hyun Gyu Lim,Marcelo Guimaraes,win,loss,21040,20277,KO,2,4:00,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
27073,3,UFC 158 - St. Pierre vs. Diaz,3/16/13,Rick Story,Quinn Mulhern,win,loss,25989,22873,TKO,1,3:05,11,7,4,0,1,0,0,0,0,0,1,1,5,1,0,3,0,0,0,0,0,0
27073,2,UFC 158 - St. Pierre vs. Diaz,3/16/13,Issei Tamura,T.J. Dillashaw,loss,win,34371,62507,KO,2,0:26,2,1,1,0,1,3,2,1,2,0,0,1,0,0,1,0,1,0,1,0,1,0
27073,1,UFC 158 - St. Pierre vs. Diaz,3/16/13,Reuben Duran,George Roop,loss,win,26602,16415,Decision,3,5:00,3,1,2,0,1,7,2,5,0,2,1,0,0,0,1,1,0,1,1,1,2,2
27073,12,UFC 158 - St. Pierre vs. Diaz,3/16/13,Nick Diaz,Georges St. Pierre,loss,win,2831,3500,Decision,5,5:00,12,7,5,0,1,19,17,2,10,0,2,4,1,0,0,5,2,5,10,1,1,0
27073,11,UFC 158 - St. Pierre vs. Diaz,3/16/13,Johny Hendricks,Carlos Condit,win,loss,24539,6765,Decision,3,5:00,10,9,1,5,0,7,5,2,0,1,0,5,4,0,0,1,0,3,2,0,0,2
27073,10,UFC 158 - St. Pierre vs. Diaz,3/16/13,Jake Ellenberger,Nate Marquardt,win,loss,13068,1712,KO,1,3:00,9,7,2,1,0,14,10,4,1,0,0,4,3,0,1,1,2,4,4,0,1,3
27073,9,UFC 158 - St. Pierre vs. Diaz,3/16/13,Chris Camozzi,Nick Ring,win,loss,17224,6748,Decision,3,5:00,7,5,2,3,0,4,3,1,1,0,1,1,3,1,0,1,1,0,2,0,0,1
27073,8,UFC 158 - St. Pierre vs. Diaz,3/16/13,Colin Fletcher,Mike Ricci,loss,win,34621,33532,Decision,3,5:00,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
27073,7,UFC 158 - St. Pierre vs. Diaz,3/16/13,Bobby Voelker,Patrick Cote,loss,win,15156,6612,Decision,3,5:00,0,0,0,0,0,13,5,8,1,0,0,0,0,0,0,0,0,2,2,3,1,4
27073,6,UFC 158 - St. Pierre vs. Diaz,3/16/13,Antonio Carvalho,Darren Elkins,loss,win,5346,22094,TKO,1,3:06,3,2,1,2,0,6,5,1,4,0,0,1,1,0,0,1,0,1,4,1,0,0
27073,5,UFC 158 - St. Pierre vs. Diaz,3/16/13,Dan Miller,Jordan Mein,loss,win,14464,6749,TKO,1,4:42,11,6,5,1,0,0,0,0,0,0,4,0,2,0,0,5,0,0,0,0,0,0
27073,4,UFC 158 - St. Pierre vs. Diaz,3/16/13,John Makdessi,Daron Cruickshank,win,loss,37402,53717,Decision,3,5:00,5,3,2,1,0,2,2,0,2,0,0,1,2,1,0,1,0,1,1,0,0,0
27589,13,UFC on Fuel TV 9 - Mousasi vs. Latifi,4/6/13,Gegard Mousasi,Ilir Latifi,win,loss,7466,40207,Decision,3,5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27589,12,UFC on Fuel TV 9 - Mousasi vs. Latifi,4/6/13,Ryan Couture,Ross Pearson,loss,win,51228,11884,TKO,2,3:45,0,0,0,0,0,9,6,3,1,0,0,0,0,0,0,0,0,2,4,1,1,1
27589,11,UFC on Fuel TV 9 - Mousasi vs. Latifi,4/6/13,Matt Mitrione,Philip De Fries,win,loss,49519,46202,KO,1,0:19,7,5,2,0,2,4,2,2,0,1,0,4,1,0,1,1,1,0,1,0,2,0
27589,10,UFC on Fuel TV 9 - Mousasi vs. Latifi,4/6/13,Brad Pickett,Mike Easton,win,loss,11743,9626,Decision,3,5:00,4,2,2,0,1,4,3,1,0,1,1,1,0,1,0,1,0,1,2,0,0,1
27589,9,UFC on Fuel TV 9 - Mousasi vs. Latifi,4/6/13,Pablo Garza,Diego Brandao,loss,win,35448,25097,Submission,1,3:27,5,3,2,1,0,3,2,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1
27589,8,UFC on Fuel TV 9 - Mousasi vs. Latifi,4/6/13,Robbie Peralta,Akira Corassani,loss,win,21339,22641,Decision,3,5:00,3,2,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
27589,7,UFC on Fuel TV 9 - Mousasi vs. Latifi,4/6/13,Reza Madadi,Michael Johnson,win,loss,18921,68788,Submission,3,1:33,2,1,1,0,1,7,4,3,0,1,1,0,0,0,0,1,0,2,2,1,0,2
27589,6,UFC on Fuel TV 9 - Mousasi vs. Latifi,4/6/13,Adam Cella,Tor Troeng,loss,win,69956,6850,Submission,1,3:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27589,5,UFC on Fuel TV 9 - Mousasi vs. Latifi,4/6/13,Adlan Amagov,Chris Spang,win,loss,41523,40205,Decision,3,5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27589,4,UFC on Fuel TV 9 - Mousasi vs. Latifi,4/6/13,Conor McGregor,Marcus Brimage,win,loss,29688,21618,TKO,1,1:07,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0
27589,3,UFC on Fuel TV 9 - Mousasi vs. Latifi,4/6/13,Ryan LaFlare,Ben Alloway,win,loss,34409,60790,Decision,3,5:00,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
27589,2,UFC on Fuel TV 9 - Mousasi vs. Latifi,4/6/13,Michael Kuiper,Tom Lawlor,loss,win,42901,21940,Submission,2,1:05,2,1,1,1,0,8,4,4,0,1,0,1,0,0,0,1,0,1,2,1,0,2
27589,1,UFC on Fuel TV 9 - Mousasi vs. Latifi,4/6/13,Besam Yousef,Papy Abedi,loss,win,32445,20812,Decision,3,5:00,1,0,1,0,1,2,0,2,0,2,0,0,0,1,0,0,0,0,0,2,0,0
28023,12,UFC - The Ultimate Fighter 17 Finale,4/13/13,Scott Jorgensen,Urijah Faber,loss,win,16852,8847,Submission,4,3:16,5,3,2,1,0,5,3,2,1,0,1,1,1,0,1,1,2,0,1,0,0,2
28023,11,UFC - The Ultimate Fighter 17 Finale,4/13/13,Kelvin Gastelum,Uriah Hall,win,loss,74700,14210,Decision,3,5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28023,10,UFC - The Ultimate Fighter 17 Finale,4/13/13,Cat Zingano,Miesha Tate,win,loss,33932,26252,TKO,3,2:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28023,9,UFC - The Ultimate Fighter 17 Finale,4/13/13,Travis Browne,Gabriel Gonzaga,win,loss,16785,7306,KO,1,1:11,6,4,1,0,1,14,9,5,2,0,1,2,1,0,1,0,4,5,0,0,4,1
28023,8,UFC - The Ultimate Fighter 17 Finale,4/13/13,Gilbert Smith,Bubba McDaniel,loss,win,65128,14600,Submission,3,2:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28023,7,UFC - The Ultimate Fighter 17 Finale,4/13/13,Kevin Casey,Josh Samman,loss,win,24121,17460,TKO,2,2:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28023,6,UFC - The Ultimate Fighter 17 Finale,4/13/13,Collin Hart,Luke Barnatt,loss,win,47991,56567,Decision,3,5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28023,5,UFC - The Ultimate Fighter 17 Finale,4/13/13,Dylan Andrews,Jimmy Quinlan,win,loss,21803,84661,TKO,1,3:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28023,4,UFC - The Ultimate Fighter 17 Finale,4/13/13,Bristol Marunde,Clint Hester,loss,win,12961,43866,KO,3,3:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28023,3,UFC - The Ultimate Fighter 17 Finale,4/13/13,Cole Miller,Bart Palaszewski,win,loss,13133,3496,Submission,1,4:23,12,7,5,0,2,3,1,2,0,2,5,1,1,0,2,3,0,1,0,0,0,2
28023,2,UFC - The Ultimate Fighter 17 Finale,4/13/13,Sam Sicilia,Maximo Blanco,loss,win,53205,36618,Decision,3,5:00,2,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
28023,1,UFC - The Ultimate Fighter 17 Finale,4/13/13,Justin Lawrence,Daniel Pineda,loss,win,73756,21564,Submission,1,1:35,2,1,1,0,1,4,2,2,0,2,0,1,0,0,1,0,2,0,0,0,1,1
26213,12,UFC on Fox 7 - Henderson vs. Melendez,4/20/13,Benson Henderson,Gilbert Melendez,win,loss,20548,5545,Decision,5,5:00,6,6,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
26213,11,UFC on Fox 7 - Henderson vs. Melendez,4/20/13,Frank Mir,Daniel Cormier,loss,win,2329,52311,Decision,3,5:00,20,14,6,0,1,0,0,0,0,0,5,3,2,0,6,0,0,0,0,0,0,0
26213,10,UFC on Fox 7 - Henderson vs. Melendez,4/20/13,Josh Thomson,Nate Diaz,win,loss,2394,11451,TKO,2,3:44,3,2,1,0,1,17,11,6,0,1,0,1,1,0,1,0,7,1,2,0,0,6
26213,9,UFC on Fox 7 - Henderson vs. Melendez,4/20/13,Jordan Mein,Matt Brown,loss,win,6749,14310,TKO,2,1:00,1,1,0,1,0,14,9,5,4,0,0,1,0,0,0,0,1,6,2,4,0,1
26213,8,UFC on Fox 7 - Henderson vs. Melendez,4/20/13,Chad Mendes,Darren Elkins,win,loss,38393,22094,KO,1,1:08,5,4,1,2,0,7,6,1,5,0,0,2,2,0,1,0,0,2,4,1,0,0
26213,7,UFC on Fox 7 - Henderson vs. Melendez,4/20/13,Lorenz Larkin,Francis Carmont,loss,win,51345,9798,Decision,3,5:00,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0,2,0,2,0,0,0
26213,6,UFC on Fox 7 - Henderson vs. Melendez,4/20/13,Myles Jury,Ramsey Nijem,win,loss,34236,36963,KO,2,1:02,2,2,0,2,0,4,3,1,3,0,1,0,1,0,0,0,0,1,2,0,1,0
26213,5,UFC on Fox 7 - Henderson vs. Melendez,4/20/13,Darren Uyenoyama,Joseph Benavidez,loss,win,4679,15008,KO,2,4:50,2,2,0,2,0,5,4,1,1,0,1,0,1,0,0,0,0,1,3,0,0,1
26213,4,UFC on Fox 7 - Henderson vs. Melendez,4/20/13,Tim Means,Jorge Masvidal,loss,win,11281,7688,Decision,3,5:00,2,2,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
