eid,mid,event_name,event_date,f1name,f2name,f1result,f2result,f1fid,f2fid,method,round,time
7916,2,UFC Fight Night 15 - Diaz vs. Neer,9/17/08,Mike Massenzio,Drew McFedries,win,loss,12852,2386,Submission,1,1:28
7916,1,UFC Fight Night 15 - Diaz vs. Neer,9/17/08,Dan Miller,Rob Kimmons,win,loss,14464,9863,Submission,1,1:27
8070,11,UFC 89 - Bisping vs. Leben,10/18/08,Michael Bisping,Chris Leben,win,loss,10196,6258,Decision,3,5:00
8070,10,UFC 89 - Bisping vs. Leben,10/18/08,Keith Jardine,Brandon Vera,win,loss,2638,4886,Decision,3,5:00
8070,9,UFC 89 - Bisping vs. Leben,10/18/08,Luiz Cane,Rameau Thierry Sokoudjou,win,loss,17559,17010,TKO,2,4:15
8070,8,UFC 89 - Bisping vs. Leben,10/18/08,Chris Lytle,Paul Taylor,win,loss,267,6326,Decision,3,5:00
8070,7,UFC 89 - Bisping vs. Leben,10/18/08,Marcus Davis,Paul Kelly,win,loss,8592,14028,Submission,2,2:16
8070,6,UFC 89 - Bisping vs. Leben,10/18/08,Dan Hardy,Akihiro Gono,win,loss,10629,1217,Decision,3,5:00
8070,5,UFC 89 - Bisping vs. Leben,10/18/08,Shane Carwin,Neil Wain,win,loss,14013,20121,TKO,1,1:31
8070,4,UFC 89 - Bisping vs. Leben,10/18/08,David Bielkheden,Jess Liaudin,win,loss,3863,3368,Decision,3,5:00
8070,3,UFC 89 - Bisping vs. Leben,10/18/08,Terry Etim,Sam Stout,win,loss,13332,9901,Decision,3,5:00
8070,2,UFC 89 - Bisping vs. Leben,10/18/08,Jim Miller,David Baron,win,loss,14463,2860,Submission,3,3:19
8070,1,UFC 89 - Bisping vs. Leben,10/18/08,Per Eklund,Samy Schiavo,win,loss,3707,4038,Submission,3,1:47
8188,10,UFC 90 - Silva vs. Cote,10/25/08,Anderson Silva,Patrick Cote,win,loss,1356,6612,TKO,3,0:39
8188,9,UFC 90 - Silva vs. Cote,10/25/08,Thiago Alves,Josh Koscheck,win,loss,5998,9418,Decision,3,5:00
8188,8,UFC 90 - Silva vs. Cote,10/25/08,Gray Maynard,Rich Clementi,win,loss,15835,1046,Decision,3,5:00
8188,7,UFC 90 - Silva vs. Cote,10/25/08,Junior dos Santos,Fabricio Werdum,win,loss,17272,8390,TKO,1,1:21
8188,6,UFC 90 - Silva vs. Cote,10/25/08,Sean Sherk,Tyson Griffin,win,loss,277,11689,Decision,3,5:00
8188,5,UFC 90 - Silva vs. Cote,10/25/08,Thales Leites,Drew McFedries,win,loss,8593,2386,Submission,1,1:18
8188,4,UFC 90 - Silva vs. Cote,10/25/08,Spencer Fisher,Shannon Gugerty,win,loss,5118,11001,Submission,3,3:56
8188,3,UFC 90 - Silva vs. Cote,10/25/08,Dan Miller,Matt Horwich,win,loss,14464,8654,Decision,3,5:00
8188,2,UFC 90 - Silva vs. Cote,10/25/08,Hermes Franca,Marcus Aurelio,win,loss,3068,4833,Decision,3,5:00
8188,1,UFC 90 - Silva vs. Cote,10/25/08,Pete Sell,Joshua Burkman,win,loss,7795,10003,Decision,3,5:00
8406,9,UFC 91 - Couture vs. Lesnar,11/15/08,Brock Lesnar,Randy Couture,win,loss,17522,166,TKO,2,3:07
8406,8,UFC 91 - Couture vs. Lesnar,11/15/08,Kenny Florian,Joe Stevenson,win,loss,8021,65,Submission,1,4:03
8406,7,UFC 91 - Couture vs. Lesnar,11/15/08,Dustin Hazelett,Tamdan McCrory,win,loss,11481,16470,Submission,1,3:59
8406,6,UFC 91 - Couture vs. Lesnar,11/15/08,Gabriel Gonzaga,Josh Hendricks,win,loss,7306,7652,KO,1,1:01
8406,5,UFC 91 - Couture vs. Lesnar,11/15/08,Demian Maia,Nate Quarry,win,loss,14637,2383,Submission,1,2:13
8406,4,UFC 91 - Couture vs. Lesnar,11/15/08,Aaron Riley,Jorge Gurgel,win,loss,1567,4025,Decision,3,5:00
8406,3,UFC 91 - Couture vs. Lesnar,11/15/08,Jeremy Stephens,Rafael dos Anjos,win,loss,12179,11675,KO,3,0:39
8406,2,UFC 91 - Couture vs. Lesnar,11/15/08,Mark Bocek,Alvin Robinson,win,loss,9781,12212,Submission,3,3:16
8406,1,UFC 91 - Couture vs. Lesnar,11/15/08,Matt Brown,Ryan Thomas,win,loss,14310,20224,Submission,2,0:57
8724,10,UFC Fight Night 16 - Fight for the Troops 1,12/10/08,Josh Koscheck,Yoshiyuki Yoshida,win,loss,9418,12073,KO,1,2:15
8724,9,UFC Fight Night 16 - Fight for the Troops 1,12/10/08,Mike Swick,Jonathan Goulet,win,loss,5199,4120,TKO,1,0:33
8724,8,UFC Fight Night 16 - Fight for the Troops 1,12/10/08,Steve Cantwell,Razak Al-Hassan,win,loss,12785,23326,Technical,1,4:04
8724,7,UFC Fight Night 16 - Fight for the Troops 1,12/10/08,Tim Credeur,Nate Loughran,win,loss,1804,15626,TKO,2,5:00
8724,6,UFC Fight Night 16 - Fight for the Troops 1,12/10/08,Jim Miller,Matt Wiman,win,loss,14463,12236,Decision,3,5:00
8724,5,UFC Fight Night 16 - Fight for the Troops 1,12/10/08,Luigi Fioravanti,Brodie Farber,win,loss,12199,6123,Decision,3,5:00
8724,4,UFC Fight Night 16 - Fight for the Troops 1,12/10/08,Steve Bruno,Johnny Rees,win,loss,4367,14891,Submission,2,3:44
8724,3,UFC Fight Night 16 - Fight for the Troops 1,12/10/08,Ben Saunders,Brandon Wolff,win,loss,10339,4673,TKO,1,1:49
8724,2,UFC Fight Night 16 - Fight for the Troops 1,12/10/08,Dale Hartt,Corey Hill,win,loss,11970,23864,TKO,2,0:20
8724,1,UFC Fight Night 16 - Fight for the Troops 1,12/10/08,Justin McCully,Eddie Sanchez,win,loss,930,12098,Decision,3,5:00
8765,10,UFC - The Ultimate Fighter 8 Finale,12/13/08,Efrain Escudero,Phillipe Nover,win,loss,16555,7415,Decision,3,5:00
8765,9,UFC - The Ultimate Fighter 8 Finale,12/13/08,Ryan Bader,Vinny Magalhaes,win,loss,22858,10709,TKO,1,2:18
8765,8,UFC - The Ultimate Fighter 8 Finale,12/13/08,Anthony Johnson,Kevin Burns,win,loss,17662,20512,KO,3,0:28
8765,7,UFC - The Ultimate Fighter 8 Finale,12/13/08,Wilson Gouveia,Jason MacDonald,win,loss,3070,4389,Submission,1,2:18
8765,6,UFC - The Ultimate Fighter 8 Finale,12/13/08,Junie Allen Browning,David Kaplan,win,loss,28041,13848,Submission,2,1:32
8765,5,UFC - The Ultimate Fighter 8 Finale,12/13/08,Krzysztof Soszynski,Shane Primm,win,loss,9178,18304,Submission,2,3:27
8765,4,UFC - The Ultimate Fighter 8 Finale,12/13/08,Eliot Marshall,Jules Bruchez,win,loss,15104,41539,Submission,1,1:27
8765,3,UFC - The Ultimate Fighter 8 Finale,12/13/08,Tom Lawlor,Kyle Kingsbury,win,loss,21940,16558,Decision,3,5:00
8765,2,UFC - The Ultimate Fighter 8 Finale,12/13/08,Shane Nelson,George Roop,win,loss,11262,16415,Decision,3,5:00
8765,1,UFC - The Ultimate Fighter 8 Finale,12/13/08,Roli Delgado,John Polakowski,win,loss,3669,9512,Submission,2,2:18
8732,10,UFC 92 - The Ultimate 2008,12/27/08,Rashad Evans,Forrest Griffin,win,loss,10200,3526,TKO,3,2:46
8732,9,UFC 92 - The Ultimate 2008,12/27/08,Frank Mir,Antonio Rodrigo Nogueira,win,loss,2329,1440,TKO,2,1:54
8732,8,UFC 92 - The Ultimate 2008,12/27/08,C.B. Dollaway,Mike Massenzio,win,loss,22350,12852,TKO,1,3:01
8732,7,UFC 92 - The Ultimate 2008,12/27/08,Quinton Jackson,Wanderlei Silva,win,loss,348,209,KO,1,3:21
8732,6,UFC 92 - The Ultimate 2008,12/27/08,Cheick Kongo,Mostapha Al-Turk,win,loss,2193,8224,TKO,1,4:37
8732,5,UFC 92 - The Ultimate 2008,12/27/08,Yushin Okami,Dean Lister,win,loss,5569,338,Decision,3,5:00
8732,4,UFC 92 - The Ultimate 2008,12/27/08,Antoni Hardonk,Mike Wessel,win,loss,1518,25524,TKO,2,2:09
8732,3,UFC 92 - The Ultimate 2008,12/27/08,Matt Hamill,Reese Andy,win,loss,16695,12692,TKO,2,2:19
8732,2,UFC 92 - The Ultimate 2008,12/27/08,Brad Blackburn,Ryo Chonan,win,loss,2920,1831,Decision,3,5:00
8732,1,UFC 92 - The Ultimate 2008,12/27/08,Pat Barry,Dan Evensen,win,loss,33342,10584,TKO,1,2:36
8864,10,UFC 93 - Franklin vs. Henderson,1/17/09,Dan Henderson,Rich Franklin,win,loss,195,392,Decision,3,5:00
8864,9,UFC 93 - Franklin vs. Henderson,1/17/09,Mauricio Rua,Mark Coleman,win,loss,5707,136,TKO,3,4:36
8864,8,UFC 93 - Franklin vs. Henderson,1/17/09,Rousimar Palhares,Jeremy Horn,win,loss,16286,202,Decision,3,5:00
8864,7,UFC 93 - Franklin vs. Henderson,1/17/09,Alan Belcher,Denis Kang,win,loss,10967,935,Submission,2,4:36
8864,6,UFC 93 - Franklin vs. Henderson,1/17/09,Marcus Davis,Chris Lytle,win,loss,8592,267,Decision,3,5:00
8864,5,UFC 93 - Franklin vs. Henderson,1/17/09,John Hathaway,Tom Egan,win,loss,16704,29690,TKO,1,4:36
8864,4,UFC 93 - Franklin vs. Henderson,1/17/09,Martin Kampmann,Alexandre Barros,win,loss,5344,1424,TKO,2,3:07
8864,3,UFC 93 - Franklin vs. Henderson,1/17/09,Eric Schafer,Antonio Mendes,win,loss,13275,7110,TKO,1,3:35
8864,2,UFC 93 - Franklin vs. Henderson,1/17/09,Tomasz Drwal,Ivan Serati,win,loss,10047,16300,KO,1,2:02
8864,1,UFC 93 - Franklin vs. Henderson,1/17/09,Dennis Siver,Nate Mohr,win,loss,9817,8396,TKO,3,3:27
8465,10,UFC 94 - St. Pierre vs. Penn 2,1/31/09,Georges St. Pierre,B.J. Penn,win,loss,3500,1307,TKO,4,5:00
8465,9,UFC 94 - St. Pierre vs. Penn 2,1/31/09,Lyoto Machida,Thiago Silva,win,loss,7513,14396,KO,1,4:59
8465,8,UFC 94 - St. Pierre vs. Penn 2,1/31/09,Jon Jones,Stephan Bonnar,win,loss,27944,3014,Decision,3,5:00
8465,7,UFC 94 - St. Pierre vs. Penn 2,1/31/09,Karo Parisyan,Dong Hyun Kim,NC,NC,5153,16374,No,3,5:00
8465,6,UFC 94 - St. Pierre vs. Penn 2,1/31/09,Clay Guida,Nate Diaz,win,loss,8184,11451,Decision,3,5:00
8465,5,UFC 94 - St. Pierre vs. Penn 2,1/31/09,Jon Fitch,Akihiro Gono,win,loss,4865,1217,Decision,3,5:00
8465,4,UFC 94 - St. Pierre vs. Penn 2,1/31/09,Thiago Tavares,Manny Gamburyan,win,loss,4647,5185,Decision,3,5:00
8465,3,UFC 94 - St. Pierre vs. Penn 2,1/31/09,John Howard,Chris Wilson,win,loss,11798,9281,Decision,3,5:00
8465,2,UFC 94 - St. Pierre vs. Penn 2,1/31/09,Jake O'Brien,Christian Wellisch,win,loss,14892,3328,Decision,3,5:00
8465,1,UFC 94 - St. Pierre vs. Penn 2,1/31/09,Dan Cramer,Matt Arroyo,win,loss,42310,19456,Decision,3,5:00
9307,10,UFC Fight Night 17 - Lauzon vs. Stephens,2/7/09,Joe Lauzon,Jeremy Stephens,win,loss,4923,12179,Submission,2,4:43
9307,9,UFC Fight Night 17 - Lauzon vs. Stephens,2/7/09,Cain Velasquez,Denis Stojnic,win,loss,19102,12955,TKO,2,2:34
9307,8,UFC Fight Night 17 - Lauzon vs. Stephens,2/7/09,Josh Neer,Mac Danzig,win,loss,9179,3396,Submission,2,3:36
9307,7,UFC Fight Night 17 - Lauzon vs. Stephens,2/7/09,Anthony Johnson,Luigi Fioravanti,win,loss,17662,12199,TKO,1,4:39
9307,6,UFC Fight Night 17 - Lauzon vs. Stephens,2/7/09,Kurt Pellegrino,Robert Emerson,win,loss,4153,5286,Submission,2,3:14
9307,5,UFC Fight Night 17 - Lauzon vs. Stephens,2/7/09,Dan Miller,Jake Rosholt,win,loss,14464,23322,Submission,1,1:03
9307,4,UFC Fight Night 17 - Lauzon vs. Stephens,2/7/09,Matt Veach,Matt Grice,win,loss,23350,14539,TKO,1,4:34
9307,3,UFC Fight Night 17 - Lauzon vs. Stephens,2/7/09,Gleison Tibau,Rich Clementi,win,loss,5993,1046,Submission,1,4:35
9307,2,UFC Fight Night 17 - Lauzon vs. Stephens,2/7/09,Nick Catone,Derek Downey,win,loss,23006,12234,Submission,2,1:15
9307,1,UFC Fight Night 17 - Lauzon vs. Stephens,2/7/09,Matt Riddle,Steve Bruno,win,loss,34072,4367,Decision,3,5:00
9250,10,UFC 95 - Sanchez vs. Stevenson,2/21/09,Diego Sanchez,Joe Stevenson,win,loss,4824,65,Decision,3,5:00
9250,9,UFC 95 - Sanchez vs. Stevenson,2/21/09,Dan Hardy,Rory Markham,win,loss,10629,10768,KO,1,1:09
9250,8,UFC 95 - Sanchez vs. Stevenson,2/21/09,Nate Marquardt,Wilson Gouveia,win,loss,1712,3070,TKO,3,3:10
9250,7,UFC 95 - Sanchez vs. Stevenson,2/21/09,Demian Maia,Chael Sonnen,win,loss,14637,4112,Submission,1,2:37
9250,6,UFC 95 - Sanchez vs. Stevenson,2/21/09,Paulo Thiago,Josh Koscheck,win,loss,13336,9418,TKO,1,3:29
9250,5,UFC 95 - Sanchez vs. Stevenson,2/21/09,Terry Etim,Brian Cobb,win,loss,13332,5739,TKO,2,0:10
9250,4,UFC 95 - Sanchez vs. Stevenson,2/21/09,Junior dos Santos,Stefan Struve,win,loss,17272,15063,TKO,1,0:54
9250,3,UFC 95 - Sanchez vs. Stevenson,2/21/09,Evan Dunham,Per Eklund,win,loss,22038,3707,TKO,1,2:13
9250,2,UFC 95 - Sanchez vs. Stevenson,2/21/09,Mike Ciesnolevicz,Neil Grove,win,loss,14047,23219,Submission,1,1:03
9250,1,UFC 95 - Sanchez vs. Stevenson,2/21/09,Paul Kelly,Troy Mandaloniz,win,loss,14028,12096,Decision,3,5:00
9427,10,UFC 96 - Jackson vs. Jardine,3/7/09,Quinton Jackson,Keith Jardine,win,loss,348,2638,Decision,3,5:00
9427,9,UFC 96 - Jackson vs. Jardine,3/7/09,Shane Carwin,Gabriel Gonzaga,win,loss,14013,7306,TKO,1,1:09
9427,8,UFC 96 - Jackson vs. Jardine,3/7/09,Matt Brown,Pete Sell,win,loss,14310,7795,TKO,1,1:32
9427,7,UFC 96 - Jackson vs. Jardine,3/7/09,Matt Hamill,Mark Munoz,win,loss,16695,22411,KO,1,3:53
9427,6,UFC 96 - Jackson vs. Jardine,3/7/09,Gray Maynard,Jim Miller,win,loss,15835,14463,Decision,3,5:00
9427,5,UFC 96 - Jackson vs. Jardine,3/7/09,Tamdan McCrory,Ryan Madigan,win,loss,16470,16551,Submission,1,3:35
9427,4,UFC 96 - Jackson vs. Jardine,3/7/09,Kendall Grove,Jason Day,win,loss,10126,6811,TKO,1,1:32
9427,3,UFC 96 - Jackson vs. Jardine,3/7/09,Jason Brilz,Tim Boetsch,win,loss,1927,19544,Decision,3,5:00
9427,2,UFC 96 - Jackson vs. Jardine,3/7/09,Brandon Vera,Michael Patt,win,loss,4886,3506,TKO,2,1:27
9427,1,UFC 96 - Jackson vs. Jardine,3/7/09,Shane Nelson,Aaron Riley,win,loss,11262,1567,TKO,1,0:44
9448,11,UFC Fight Night 18 - Condit vs. Kampmann,4/1/09,Martin Kampmann,Carlos Condit,win,loss,5344,6765,Decision,3,5:00
9448,10,UFC Fight Night 18 - Condit vs. Kampmann,4/1/09,Ryan Bader,Carmelo Marrero,win,loss,22858,12855,Decision,3,5:00
9448,9,UFC Fight Night 18 - Condit vs. Kampmann,4/1/09,Tyson Griffin,Rafael dos Anjos,win,loss,11689,11675,Decision,3,5:00
9448,8,UFC Fight Night 18 - Condit vs. Kampmann,4/1/09,Cole Miller,Junie Allen Browning,win,loss,13133,28041,Submission,1,1:58
9448,7,UFC Fight Night 18 - Condit vs. Kampmann,4/1/09,Gleison Tibau,Jeremy Stephens,win,loss,5993,12179,Decision,3,5:00
9448,6,UFC Fight Night 18 - Condit vs. Kampmann,4/1/09,Ricardo Almeida,Matt Horwich,win,loss,11,8654,Decision,3,5:00
9448,5,UFC Fight Night 18 - Condit vs. Kampmann,4/1/09,Brock Larson,Jesse Sanders,win,loss,6373,16098,Submission,1,2:01
9448,4,UFC Fight Night 18 - Condit vs. Kampmann,4/1/09,Tim Credeur,Nick Catone,win,loss,1804,23006,Submission,2,3:45
9448,3,UFC Fight Night 18 - Condit vs. Kampmann,4/1/09,Jorge Rivera,Nissen Osterneck,win,loss,2712,17591,Decision,3,5:00
9448,2,UFC Fight Night 18 - Condit vs. Kampmann,4/1/09,Rob Kimmons,Joe Vedepo,win,loss,9863,15833,Technical,1,1:54
9448,1,UFC Fight Night 18 - Condit vs. Kampmann,4/1/09,Aaron Simpson,Tim McKenzie,win,loss,24986,3089,TKO,1,1:40
9432,12,UFC 97 - Redemption,4/18/09,Anderson Silva,Thales Leites,win,loss,1356,8593,Decision,5,5:00
9432,11,UFC 97 - Redemption,4/18/09,Sam Stout,Matt Wiman,win,loss,9901,12236,Decision,3,5:00
9432,10,UFC 97 - Redemption,4/18/09,Mauricio Rua,Chuck Liddell,win,loss,5707,192,TKO,1,4:28
9432,9,UFC 97 - Redemption,4/18/09,Krzysztof Soszynski,Brian Stann,win,loss,9178,14829,Submission,1,3:53
9432,8,UFC 97 - Redemption,4/18/09,Cheick Kongo,Antoni Hardonk,win,loss,2193,1518,TKO,2,2:29
9432,7,UFC 97 - Redemption,4/18/09,Luiz Cane,Steve Cantwell,win,loss,17559,12785,Decision,3,5:00
9432,6,UFC 97 - Redemption,4/18/09,Denis Kang,Xavier Foupa-Pokam,win,loss,935,8761,Decision,3,5:00
9432,5,UFC 97 - Redemption,4/18/09,Nate Quarry,Jason MacDonald,win,loss,2383,4389,TKO,1,2:27
9432,4,UFC 97 - Redemption,4/18/09,Ed Herman,David Loiseau,win,loss,6561,903,Decision,3,5:00
9432,3,UFC 97 - Redemption,4/18/09,Mark Bocek,David Bielkheden,win,loss,9781,3863,Submission,1,4:57
9432,2,UFC 97 - Redemption,4/18/09,T.J. Grant,Ryo Chonan,win,loss,15906,1831,Decision,3,5:00
9432,1,UFC 97 - Redemption,4/18/09,Eliot Marshall,Vinny Magalhaes,win,loss,15104,10709,Decision,3,5:00
9529,11,UFC 98 - Evans vs. Machida,5/23/09,Lyoto Machida,Rashad Evans,win,loss,7513,10200,KO,2,3:57
9529,10,UFC 98 - Evans vs. Machida,5/23/09,Matt Hughes,Matt Serra,win,loss,232,1305,Decision,3,5:00
9529,9,UFC 98 - Evans vs. Machida,5/23/09,Drew McFedries,Xavier Foupa-Pokam,win,loss,2386,8761,TKO,1,0:37
9529,8,UFC 98 - Evans vs. Machida,5/23/09,Chael Sonnen,Dan Miller,win,loss,4112,14464,Decision,3,5:00
9529,7,UFC 98 - Evans vs. Machida,5/23/09,Frankie Edgar,Sean Sherk,win,loss,14204,277,Decision,3,5:00
9529,6,UFC 98 - Evans vs. Machida,5/23/09,Brock Larson,Mike Pyle,win,loss,6373,4577,Submission,1,3:06
9529,5,UFC 98 - Evans vs. Machida,5/23/09,Tim Hague,Pat Barry,win,loss,19599,33342,Submission,1,1:42
9529,4,UFC 98 - Evans vs. Machida,5/23/09,Kyle Bradley,Phillipe Nover,win,loss,7918,7415,TKO,1,1:03
9529,3,UFC 98 - Evans vs. Machida,5/23/09,Krzysztof Soszynski,Andre Gusmao,win,loss,9178,15806,KO,1,3:17
9529,2,UFC 98 - Evans vs. Machida,5/23/09,Yoshiyuki Yoshida,Brandon Wolff,win,loss,12073,4673,Submission,1,2:24
9529,1,UFC 98 - Evans vs. Machida,5/23/09,George Roop,David Kaplan,win,loss,16415,13848,Decision,3,5:00
9297,12,UFC 99 - The Comeback,6/13/09,Rich Franklin,Wanderlei Silva,win,loss,392,209,Decision,3,5:00
9297,11,UFC 99 - The Comeback,6/13/09,Cain Velasquez,Cheick Kongo,win,loss,19102,2193,Decision,3,5:00
9297,10,UFC 99 - The Comeback,6/13/09,Mirko Filipovic,Mostapha Al-Turk,win,loss,2326,8224,TKO,1,3:06
9297,9,UFC 99 - The Comeback,6/13/09,Mike Swick,Ben Saunders,win,loss,5199,10339,TKO,2,3:47
9297,8,UFC 99 - The Comeback,6/13/09,Spencer Fisher,Caol Uno,win,loss,5118,283,Decision,3,5:00
9297,7,UFC 99 - The Comeback,6/13/09,Dan Hardy,Marcus Davis,win,loss,10629,8592,Decision,3,5:00
9297,6,UFC 99 - The Comeback,6/13/09,Terry Etim,Justin Buchholz,win,loss,13332,18062,Submission,2,2:38
9297,5,UFC 99 - The Comeback,6/13/09,Dennis Siver,Dale Hartt,win,loss,9817,11970,Submission,1,3:23
9297,4,UFC 99 - The Comeback,6/13/09,Paul Taylor,Peter Sobotta,win,loss,6326,15816,Decision,3,5:00
9297,3,UFC 99 - The Comeback,6/13/09,Paul Kelly,Roli Delgado,win,loss,14028,3669,Decision,3,5:00
9297,2,UFC 99 - The Comeback,6/13/09,Stefan Struve,Denis Stojnic,win,loss,15063,12955,Submission,2,2:37
9297,1,UFC 99 - The Comeback,6/13/09,John Hathaway,Rick Story,win,loss,16704,25989,Decision,3,5:00
9751,10,UFC - The Ultimate Fighter 9 Finale,6/20/09,Diego Sanchez,Clay Guida,win,loss,4824,8184,Decision,3,5:00
9751,9,UFC - The Ultimate Fighter 9 Finale,6/20/09,James Wilks,DaMarques Johnson,win,loss,10569,12913,Submission,1,4:54
9751,8,UFC - The Ultimate Fighter 9 Finale,6/20/09,Chris Lytle,Kevin Burns,win,loss,267,20512,Decision,3,5:00
9751,7,UFC - The Ultimate Fighter 9 Finale,6/20/09,Ross Pearson,Andre Winner,win,loss,11884,17034,Decision,3,5:00
9751,6,UFC - The Ultimate Fighter 9 Finale,6/20/09,Joe Stevenson,Nate Diaz,win,loss,65,11451,Decision,3,5:00
9751,5,UFC - The Ultimate Fighter 9 Finale,6/20/09,Melvin Guillard,Gleison Tibau,win,loss,7431,5993,Decision,3,5:00
9751,4,UFC - The Ultimate Fighter 9 Finale,6/20/09,Brad Blackburn,Edgar Garcia,win,loss,2920,23108,Decision,3,5:00
9751,3,UFC - The Ultimate Fighter 9 Finale,6/20/09,Tomasz Drwal,Mike Ciesnolevicz,win,loss,10047,14047,TKO,1,4:48
9751,2,UFC - The Ultimate Fighter 9 Finale,6/20/09,Nick Osipczak,Frank Lester,win,loss,30033,22791,Submission,1,3:40
9751,1,UFC - The Ultimate Fighter 9 Finale,6/20/09,Jason Dent,Cameron Dollar,win,loss,8321,25531,Submission,1,4:46
9568,11,UFC 100 - Lesnar vs. Mir 2,7/11/09,Jon Fitch,Paulo Thiago,win,loss,4865,13336,Decision,3,5:00
9568,10,UFC 100 - Lesnar vs. Mir 2,7/11/09,Brock Lesnar,Frank Mir,win,loss,17522,2329,TKO,2,1:48
9568,9,UFC 100 - Lesnar vs. Mir 2,7/11/09,Georges St. Pierre,Thiago Alves,win,loss,3500,5998,Decision,5,5:00
9568,8,UFC 100 - Lesnar vs. Mir 2,7/11/09,Dan Henderson,Michael Bisping,win,loss,195,10196,KO,2,3:20
9568,7,UFC 100 - Lesnar vs. Mir 2,7/11/09,Yoshihiro Akiyama,Alan Belcher,win,loss,11895,10967,Decision,3,5:00
9568,6,UFC 100 - Lesnar vs. Mir 2,7/11/09,Mark Coleman,Stephan Bonnar,win,loss,136,3014,Decision,3,5:00
9568,5,UFC 100 - Lesnar vs. Mir 2,7/11/09,Jim Miller,Mac Danzig,win,loss,14463,3396,Decision,3,5:00
9568,4,UFC 100 - Lesnar vs. Mir 2,7/11/09,Jon Jones,Jake O'Brien,win,loss,27944,14892,Submission,2,2:43
9568,3,UFC 100 - Lesnar vs. Mir 2,7/11/09,Dong Hyun Kim,T.J. Grant,win,loss,16374,15906,Decision,3,5:00
9568,2,UFC 100 - Lesnar vs. Mir 2,7/11/09,Tom Lawlor,C.B. Dollaway,win,loss,21940,22350,Technical,1,0:55
9568,1,UFC 100 - Lesnar vs. Mir 2,7/11/09,Shannon Gugerty,Matt Grice,win,loss,11001,14539,Submission,1,2:36
9925,6,UFC 101 - Declaration,8/8/09,Kurt Pellegrino,Josh Neer,win,loss,4153,9179,Decision,3,5:00
9925,5,UFC 101 - Declaration,8/8/09,John Howard,Tamdan McCrory,win,loss,11798,16470,Decision,3,5:00
9925,4,UFC 101 - Declaration,8/8/09,Alessio Sakara,Thales Leites,win,loss,5366,8593,Decision,3,5:00
9925,3,UFC 101 - Declaration,8/8/09,Matt Riddle,Dan Cramer,win,loss,34072,42310,Decision,3,5:00
9925,2,UFC 101 - Declaration,8/8/09,George Sotiropoulos,George Roop,win,loss,11702,16415,Submission,2,1:59
9925,1,UFC 101 - Declaration,8/8/09,Jesse Lennox,Danillo Villefort,win,loss,17139,13093,TKO,3,3:37
9925,11,UFC 101 - Declaration,8/8/09,B.J. Penn,Kenny Florian,win,loss,1307,8021,Submission,4,3:54
9925,10,UFC 101 - Declaration,8/8/09,Anderson Silva,Forrest Griffin,win,loss,1356,3526,KO,1,3:23
9925,9,UFC 101 - Declaration,8/8/09,Aaron Riley,Shane Nelson,win,loss,1567,11262,Decision,3,5:00
9925,8,UFC 101 - Declaration,8/8/09,Johny Hendricks,Amir Sadollah,win,loss,24539,34071,TKO,1,0:29
9925,7,UFC 101 - Declaration,8/8/09,Ricardo Almeida,Kendall Grove,win,loss,11,10126,Decision,3,5:00
10147,11,UFC 102 - Couture vs. Nogueira,8/29/09,Antonio Rodrigo Nogueira,Randy Couture,win,loss,1440,166,Decision,3,5:00
10147,10,UFC 102 - Couture vs. Nogueira,8/29/09,Thiago Silva,Keith Jardine,win,loss,14396,2638,TKO,1,1:35
10147,9,UFC 102 - Couture vs. Nogueira,8/29/09,Jake Rosholt,Chris Leben,win,loss,23322,6258,Technical,3,1:30
10147,8,UFC 102 - Couture vs. Nogueira,8/29/09,Nate Marquardt,Demian Maia,win,loss,1712,14637,KO,1,0:21
10147,7,UFC 102 - Couture vs. Nogueira,8/29/09,Brandon Vera,Krzysztof Soszynski,win,loss,4886,9178,Decision,3,5:00
10147,6,UFC 102 - Couture vs. Nogueira,8/29/09,Aaron Simpson,Ed Herman,win,loss,24986,6561,TKO,2,0:17
10147,5,UFC 102 - Couture vs. Nogueira,8/29/09,Gabriel Gonzaga,Chris Tuchscherer,win,loss,7306,10669,TKO,1,2:27
10147,4,UFC 102 - Couture vs. Nogueira,8/29/09,Mike Russow,Justin McCully,win,loss,20552,930,Decision,3,5:00
10147,3,UFC 102 - Couture vs. Nogueira,8/29/09,Todd Duffee,Tim Hague,win,loss,22903,19599,KO,1,0:07
10147,2,UFC 102 - Couture vs. Nogueira,8/29/09,Mark Munoz,Nick Catone,win,loss,22411,23006,Decision,3,5:00
10147,1,UFC 102 - Couture vs. Nogueira,8/29/09,Evan Dunham,Marcus Aurelio,win,loss,22038,4833,Decision,3,5:00
10443,10,UFC Fight Night 19 - Diaz vs. Guillard,9/16/09,Nate Diaz,Melvin Guillard,win,loss,11451,7431,Submission,2,2:13
10443,9,UFC Fight Night 19 - Diaz vs. Guillard,9/16/09,Gray Maynard,Roger Huerta,win,loss,15835,10089,Decision,3,5:00
10443,8,UFC Fight Night 19 - Diaz vs. Guillard,9/16/09,Carlos Condit,Jake Ellenberger,win,loss,6765,13068,Decision,3,5:00
10443,7,UFC Fight Night 19 - Diaz vs. Guillard,9/16/09,Nate Quarry,Tim Credeur,win,loss,2383,1804,Decision,3,5:00
